,year,sum,variable,timescale,region
0,2002,41110044.99707557,Cem_Total,seasonal_mam,region_15
1,2003,68542509.04225911,Cem_Total,seasonal_mam,region_15
2,2004,77107915.43845019,Cem_Total,seasonal_mam,region_15
3,2005,100295945.742514,Cem_Total,seasonal_mam,region_15
4,2006,74562186.2891744,Cem_Total,seasonal_mam,region_15
5,2007,40828614.30052829,Cem_Total,seasonal_mam,region_15
6,2008,171903515.2791348,Cem_Total,seasonal_mam,region_15
7,2009,102459786.12624252,Cem_Total,seasonal_mam,region_15
8,2010,39892392.61785288,Cem_Total,seasonal_mam,region_15
9,2011,34014188.5788005,Cem_Total,seasonal_mam,region_15
10,2012,40085148.49041615,Cem_Total,seasonal_mam,region_15
11,2013,37208829.782111675,Cem_Total,seasonal_mam,region_15
12,2014,14895573.265822742,Cem_Total,seasonal_mam,region_15
13,2015,27622272.807020094,Cem_Total,seasonal_mam,region_15
14,2016,17838608.146506168,Cem_Total,seasonal_mam,region_15
15,2017,17964506.89425364,Cem_Total,seasonal_mam,region_15
16,2018,39048150.01602367,Cem_Total,seasonal_mam,region_15
17,2019,18622904.597312257,Cem_Total,seasonal_mam,region_15
18,2020,137493085.2680808,Cem_Total,seasonal_mam,region_15
