,year,sum,variable,timescale,region
0,2002,1008564.2129356767,Cem_Forest_NonForest,seasonal_mam,region_17
1,2003,2679745.3112150505,Cem_Forest_NonForest,seasonal_mam,region_17
2,2004,489657.6826811772,Cem_Forest_NonForest,seasonal_mam,region_17
3,2005,608556.8407135505,Cem_Forest_NonForest,seasonal_mam,region_17
4,2006,3481557.84446887,Cem_Forest_NonForest,seasonal_mam,region_17
5,2007,2057622.64881439,Cem_Forest_NonForest,seasonal_mam,region_17
6,2008,2216028.2426163987,Cem_Forest_NonForest,seasonal_mam,region_17
7,2009,592438.6803559832,Cem_Forest_NonForest,seasonal_mam,region_17
8,2010,1205263.2763524884,Cem_Forest_NonForest,seasonal_mam,region_17
9,2011,1387777.4931386185,Cem_Forest_NonForest,seasonal_mam,region_17
10,2012,152788.22523855584,Cem_Forest_NonForest,seasonal_mam,region_17
11,2013,1213056.9403411972,Cem_Forest_NonForest,seasonal_mam,region_17
12,2014,404099.44496125344,Cem_Forest_NonForest,seasonal_mam,region_17
13,2015,715658.9610577597,Cem_Forest_NonForest,seasonal_mam,region_17
14,2016,175197.09070664772,Cem_Forest_NonForest,seasonal_mam,region_17
15,2017,331214.0328222499,Cem_Forest_NonForest,seasonal_mam,region_17
16,2018,624379.0700533148,Cem_Forest_NonForest,seasonal_mam,region_17
17,2019,915435.793538816,Cem_Forest_NonForest,seasonal_mam,region_17
18,2020,148056.61530096698,Cem_Forest_NonForest,seasonal_mam,region_17
