,year,sum,variable,timescale,region
0,2001,145595834.4594352,Cem_Forest_NonForest,yearly_jj,region_43
1,2002,17218049444.26657,Cem_Forest_NonForest,yearly_jj,region_43
2,2003,1502889055.3788126,Cem_Forest_NonForest,yearly_jj,region_43
3,2004,3259804925.3508115,Cem_Forest_NonForest,yearly_jj,region_43
4,2005,1699233780.8603468,Cem_Forest_NonForest,yearly_jj,region_43
5,2006,14675736662.344297,Cem_Forest_NonForest,yearly_jj,region_43
6,2007,2567643853.1642914,Cem_Forest_NonForest,yearly_jj,region_43
7,2008,4768490780.886065,Cem_Forest_NonForest,yearly_jj,region_43
8,2009,2205434850.7267237,Cem_Forest_NonForest,yearly_jj,region_43
9,2010,776876544.151452,Cem_Forest_NonForest,yearly_jj,region_43
10,2011,1937140566.662971,Cem_Forest_NonForest,yearly_jj,region_43
11,2012,3726080253.9735336,Cem_Forest_NonForest,yearly_jj,region_43
12,2013,3838561961.771764,Cem_Forest_NonForest,yearly_jj,region_43
13,2014,4284986385.836851,Cem_Forest_NonForest,yearly_jj,region_43
14,2015,8339288886.047281,Cem_Forest_NonForest,yearly_jj,region_43
15,2016,1834935070.8848855,Cem_Forest_NonForest,yearly_jj,region_43
16,2017,2658391818.6547008,Cem_Forest_NonForest,yearly_jj,region_43
17,2018,6286077429.841227,Cem_Forest_NonForest,yearly_jj,region_43
18,2019,80155255145.78857,Cem_Forest_NonForest,yearly_jj,region_43
19,2020,1737632021.832189,Cem_Forest_NonForest,yearly_jj,region_43
