,year,sum,variable,timescale,region
0,2002,1805639.6000179444,Cem_Forest_NonForest,seasonal_jja,region_22
1,2003,138266.22759830035,Cem_Forest_NonForest,seasonal_jja,region_22
2,2004,14983.01196373562,Cem_Forest_NonForest,seasonal_jja,region_22
3,2005,241565.3368954798,Cem_Forest_NonForest,seasonal_jja,region_22
4,2006,101587.34756245656,Cem_Forest_NonForest,seasonal_jja,region_22
5,2007,424837.53739754064,Cem_Forest_NonForest,seasonal_jja,region_22
6,2008,207314.8140385049,Cem_Forest_NonForest,seasonal_jja,region_22
7,2009,647134.0875196282,Cem_Forest_NonForest,seasonal_jja,region_22
8,2010,711523.1559089819,Cem_Forest_NonForest,seasonal_jja,region_22
9,2011,0.0,Cem_Forest_NonForest,seasonal_jja,region_22
10,2012,7555.144490157635,Cem_Forest_NonForest,seasonal_jja,region_22
11,2013,170622.93755785417,Cem_Forest_NonForest,seasonal_jja,region_22
12,2014,255885.98780688905,Cem_Forest_NonForest,seasonal_jja,region_22
13,2015,372363.1084269529,Cem_Forest_NonForest,seasonal_jja,region_22
14,2016,449778.1944565316,Cem_Forest_NonForest,seasonal_jja,region_22
15,2017,32440.462217927772,Cem_Forest_NonForest,seasonal_jja,region_22
16,2018,245574.64946667827,Cem_Forest_NonForest,seasonal_jja,region_22
17,2019,572225.7793289587,Cem_Forest_NonForest,seasonal_jja,region_22
18,2020,819089.6955806625,Cem_Forest_NonForest,seasonal_jja,region_22
