,year,sum,variable,timescale,region
0,2000,5488.0,BA_Forest_NonForest,yearly_jj,region_30
1,2001,2876.0,BA_Forest_NonForest,yearly_jj,region_30
2,2002,5590.0,BA_Forest_NonForest,yearly_jj,region_30
3,2003,67426.0,BA_Forest_NonForest,yearly_jj,region_30
4,2004,9574.0,BA_Forest_NonForest,yearly_jj,region_30
5,2005,20329.0,BA_Forest_NonForest,yearly_jj,region_30
6,2006,9092.0,BA_Forest_NonForest,yearly_jj,region_30
7,2007,38793.0,BA_Forest_NonForest,yearly_jj,region_30
8,2008,20041.0,BA_Forest_NonForest,yearly_jj,region_30
9,2009,26751.0,BA_Forest_NonForest,yearly_jj,region_30
10,2010,35416.0,BA_Forest_NonForest,yearly_jj,region_30
11,2011,17778.0,BA_Forest_NonForest,yearly_jj,region_30
12,2012,57430.0,BA_Forest_NonForest,yearly_jj,region_30
13,2013,22262.0,BA_Forest_NonForest,yearly_jj,region_30
14,2014,1440.0,BA_Forest_NonForest,yearly_jj,region_30
15,2015,3289.0,BA_Forest_NonForest,yearly_jj,region_30
16,2016,13885.0,BA_Forest_NonForest,yearly_jj,region_30
17,2017,8617.0,BA_Forest_NonForest,yearly_jj,region_30
18,2018,3418.0,BA_Forest_NonForest,yearly_jj,region_30
19,2019,14859.0,BA_Forest_NonForest,yearly_jj,region_30
20,2020,12213.0,BA_Forest_NonForest,yearly_jj,region_30
21,2021,22395.0,BA_Forest_NonForest,yearly_jj,region_30
22,2022,28307.0,BA_Forest_NonForest,yearly_jj,region_30
23,2023,4679.0,BA_Forest_NonForest,yearly_jj,region_30
