,year,sum,variable,timescale,region
0,2000,570.0,BA_Forest_NonForest,yearly_jj,region_27
1,2001,533104.0,BA_Forest_NonForest,yearly_jj,region_27
2,2002,616579.0,BA_Forest_NonForest,yearly_jj,region_27
3,2003,547297.0,BA_Forest_NonForest,yearly_jj,region_27
4,2004,596378.0,BA_Forest_NonForest,yearly_jj,region_27
5,2005,468207.0,BA_Forest_NonForest,yearly_jj,region_27
6,2006,610869.0,BA_Forest_NonForest,yearly_jj,region_27
7,2007,597569.0,BA_Forest_NonForest,yearly_jj,region_27
8,2008,492938.0,BA_Forest_NonForest,yearly_jj,region_27
9,2009,415935.0,BA_Forest_NonForest,yearly_jj,region_27
10,2010,686832.0,BA_Forest_NonForest,yearly_jj,region_27
11,2011,550465.0,BA_Forest_NonForest,yearly_jj,region_27
12,2012,468678.0,BA_Forest_NonForest,yearly_jj,region_27
13,2013,667721.0,BA_Forest_NonForest,yearly_jj,region_27
14,2014,518557.0,BA_Forest_NonForest,yearly_jj,region_27
15,2015,555624.0,BA_Forest_NonForest,yearly_jj,region_27
16,2016,773410.0,BA_Forest_NonForest,yearly_jj,region_27
17,2017,548986.0,BA_Forest_NonForest,yearly_jj,region_27
18,2018,701295.0,BA_Forest_NonForest,yearly_jj,region_27
19,2019,656296.0,BA_Forest_NonForest,yearly_jj,region_27
20,2020,439647.0,BA_Forest_NonForest,yearly_jj,region_27
21,2021,432158.0,BA_Forest_NonForest,yearly_jj,region_27
22,2022,532340.0,BA_Forest_NonForest,yearly_jj,region_27
23,2023,15867.0,BA_Forest_NonForest,yearly_jj,region_27
