,year,sum,variable,timescale,region
0,2000,175908.0,BA_Total,yearly_jj,region_39
1,2001,243182.0,BA_Total,yearly_jj,region_39
2,2002,420091.0,BA_Total,yearly_jj,region_39
3,2003,430319.0,BA_Total,yearly_jj,region_39
4,2004,550481.0,BA_Total,yearly_jj,region_39
5,2005,291929.0,BA_Total,yearly_jj,region_39
6,2006,547078.0,BA_Total,yearly_jj,region_39
7,2007,290053.0,BA_Total,yearly_jj,region_39
8,2008,309055.0,BA_Total,yearly_jj,region_39
9,2009,429547.0,BA_Total,yearly_jj,region_39
10,2010,271336.0,BA_Total,yearly_jj,region_39
11,2011,339548.0,BA_Total,yearly_jj,region_39
12,2012,346995.0,BA_Total,yearly_jj,region_39
13,2013,353024.0,BA_Total,yearly_jj,region_39
14,2014,425957.0,BA_Total,yearly_jj,region_39
15,2015,479413.0,BA_Total,yearly_jj,region_39
16,2016,264040.0,BA_Total,yearly_jj,region_39
17,2017,254966.0,BA_Total,yearly_jj,region_39
18,2018,344209.0,BA_Total,yearly_jj,region_39
19,2019,445964.0,BA_Total,yearly_jj,region_39
20,2020,246277.0,BA_Total,yearly_jj,region_39
21,2021,135221.0,BA_Total,yearly_jj,region_39
22,2022,242501.0,BA_Total,yearly_jj,region_39
23,2023,1043.0,BA_Total,yearly_jj,region_39
