,year,sum,variable,timescale,region
0,2001,455.9300567107751,BA_Total,seasonal_mam,region_08
1,2002,857.8142722117203,BA_Total,seasonal_mam,region_08
2,2003,2461.675330812854,BA_Total,seasonal_mam,region_08
3,2004,457.37665406427226,BA_Total,seasonal_mam,region_08
4,2005,1685.0902646502832,BA_Total,seasonal_mam,region_08
5,2006,799.1044423440455,BA_Total,seasonal_mam,region_08
6,2007,943.554347826087,BA_Total,seasonal_mam,region_08
7,2008,843.108695652174,BA_Total,seasonal_mam,region_08
8,2009,1002.9820415879016,BA_Total,seasonal_mam,region_08
9,2010,682.883270321361,BA_Total,seasonal_mam,region_08
10,2011,1017.6186200378072,BA_Total,seasonal_mam,region_08
11,2012,500.04725897920605,BA_Total,seasonal_mam,region_08
12,2013,1132.2523629489601,BA_Total,seasonal_mam,region_08
13,2014,631.8412098298677,BA_Total,seasonal_mam,region_08
14,2015,710.1734404536862,BA_Total,seasonal_mam,region_08
15,2016,929.1096408317579,BA_Total,seasonal_mam,region_08
16,2017,775.8662570888467,BA_Total,seasonal_mam,region_08
17,2018,718.9045368620036,BA_Total,seasonal_mam,region_08
18,2019,1173.5869565217392,BA_Total,seasonal_mam,region_08
19,2020,1418.8988657844989,BA_Total,seasonal_mam,region_08
20,2021,515.2500000000001,BA_Total,seasonal_mam,region_08
21,2022,506.0529300567107,BA_Total,seasonal_mam,region_08
22,2023,1149.4253308128543,BA_Total,seasonal_mam,region_08
