,year,sum,variable,timescale,region
0,2000,1052085.0,BA_Total,yearly_jj,region_23
1,2001,3557446.0,BA_Total,yearly_jj,region_23
2,2002,4127575.0,BA_Total,yearly_jj,region_23
3,2003,4254821.0,BA_Total,yearly_jj,region_23
4,2004,4077113.0,BA_Total,yearly_jj,region_23
5,2005,4315363.0,BA_Total,yearly_jj,region_23
6,2006,4421179.0,BA_Total,yearly_jj,region_23
7,2007,3943750.0,BA_Total,yearly_jj,region_23
8,2008,3805961.0,BA_Total,yearly_jj,region_23
9,2009,3969882.0,BA_Total,yearly_jj,region_23
10,2010,3850329.0,BA_Total,yearly_jj,region_23
11,2011,3850032.0,BA_Total,yearly_jj,region_23
12,2012,3538485.0,BA_Total,yearly_jj,region_23
13,2013,3492455.0,BA_Total,yearly_jj,region_23
14,2014,3338833.0,BA_Total,yearly_jj,region_23
15,2015,3613389.0,BA_Total,yearly_jj,region_23
16,2016,3643109.0,BA_Total,yearly_jj,region_23
17,2017,3290234.0,BA_Total,yearly_jj,region_23
18,2018,3469752.0,BA_Total,yearly_jj,region_23
19,2019,3458090.0,BA_Total,yearly_jj,region_23
20,2020,3481508.0,BA_Total,yearly_jj,region_23
21,2021,3302427.0,BA_Total,yearly_jj,region_23
22,2022,3258650.0,BA_Total,yearly_jj,region_23
23,2023,321592.0,BA_Total,yearly_jj,region_23
