year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_djf,SEA
2003,20.24886018683558,Cem_Total,seasonal_djf,SEA
2004,24.313398343340822,Cem_Total,seasonal_djf,SEA
2005,33.82453836089007,Cem_Total,seasonal_djf,SEA
2006,15.33810644240086,Cem_Total,seasonal_djf,SEA
2007,24.711079583611617,Cem_Total,seasonal_djf,SEA
2008,13.677948884847517,Cem_Total,seasonal_djf,SEA
2009,21.517722686449666,Cem_Total,seasonal_djf,SEA
2010,17.304531070222158,Cem_Total,seasonal_djf,SEA
2011,19.978807763656366,Cem_Total,seasonal_djf,SEA
2012,16.501282254861056,Cem_Total,seasonal_djf,SEA
2013,19.246304461563383,Cem_Total,seasonal_djf,SEA
2014,23.625788894473857,Cem_Total,seasonal_djf,SEA
2015,17.8382698318542,Cem_Total,seasonal_djf,SEA
2016,25.489081764526254,Cem_Total,seasonal_djf,SEA
2017,13.553054611268832,Cem_Total,seasonal_djf,SEA
2018,13.015952628953428,Cem_Total,seasonal_djf,SEA
2019,18.729919711684467,Cem_Total,seasonal_djf,SEA
2020,21.741347370391644,Cem_Total,seasonal_djf,SEA
