,year,sum,variable,timescale,region
0,2002,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
1,2003,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
2,2004,2417.151385973018,Cem_Forest_NonForest,seasonal_djf,region_41
3,2005,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
4,2006,28388.32390498958,Cem_Forest_NonForest,seasonal_djf,region_41
5,2007,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
6,2008,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
7,2009,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
8,2010,4258.452949382726,Cem_Forest_NonForest,seasonal_djf,region_41
9,2011,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
10,2012,23772.973406441743,Cem_Forest_NonForest,seasonal_djf,region_41
11,2013,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
12,2014,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
13,2015,14473.063798987065,Cem_Forest_NonForest,seasonal_djf,region_41
14,2016,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
15,2017,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
16,2018,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
17,2019,0.0,Cem_Forest_NonForest,seasonal_djf,region_41
18,2020,54651.87903332043,Cem_Forest_NonForest,seasonal_djf,region_41
