,year,sum,variable,timescale,region
0,2001,4.3490749756572535,BA_Forest_NonForest,seasonal_jja,region_32
1,2002,66.50243427458618,BA_Forest_NonForest,seasonal_jja,region_32
2,2003,261.3675754625122,BA_Forest_NonForest,seasonal_jja,region_32
3,2004,5.122200584225901,BA_Forest_NonForest,seasonal_jja,region_32
4,2005,16.516553067185978,BA_Forest_NonForest,seasonal_jja,region_32
5,2006,9.819376825705941,BA_Forest_NonForest,seasonal_jja,region_32
6,2007,84.07789678675755,BA_Forest_NonForest,seasonal_jja,region_32
7,2008,334.0189873417722,BA_Forest_NonForest,seasonal_jja,region_32
8,2009,109.09737098344694,BA_Forest_NonForest,seasonal_jja,region_32
9,2010,38.07740993184031,BA_Forest_NonForest,seasonal_jja,region_32
10,2011,193.5423563777994,BA_Forest_NonForest,seasonal_jja,region_32
11,2012,1264.8997078870493,BA_Forest_NonForest,seasonal_jja,region_32
12,2013,8.96981499513145,BA_Forest_NonForest,seasonal_jja,region_32
13,2014,16.23369036027264,BA_Forest_NonForest,seasonal_jja,region_32
14,2015,10.722005842259007,BA_Forest_NonForest,seasonal_jja,region_32
15,2016,38.81402142161637,BA_Forest_NonForest,seasonal_jja,region_32
16,2017,186.52482960077893,BA_Forest_NonForest,seasonal_jja,region_32
17,2018,182.3159688412853,BA_Forest_NonForest,seasonal_jja,region_32
18,2019,47.59347614410906,BA_Forest_NonForest,seasonal_jja,region_32
19,2020,474.2293086660174,BA_Forest_NonForest,seasonal_jja,region_32
20,2021,377.71324245374876,BA_Forest_NonForest,seasonal_jja,region_32
21,2022,379.0647517039921,BA_Forest_NonForest,seasonal_jja,region_32
22,2023,9.756572541382669,BA_Forest_NonForest,seasonal_jja,region_32
