,year,sum,variable,timescale,region
0,2001,11964059.208169188,Cem_Forest_NonForest,yearly_jj,region_04
1,2002,3273808535.8448462,Cem_Forest_NonForest,yearly_jj,region_04
2,2003,5041085241.882411,Cem_Forest_NonForest,yearly_jj,region_04
3,2004,670585229.1200079,Cem_Forest_NonForest,yearly_jj,region_04
4,2005,1175893544.399512,Cem_Forest_NonForest,yearly_jj,region_04
5,2006,4634420487.062259,Cem_Forest_NonForest,yearly_jj,region_04
6,2007,7602655258.690904,Cem_Forest_NonForest,yearly_jj,region_04
7,2008,5803489906.34033,Cem_Forest_NonForest,yearly_jj,region_04
8,2009,1173593929.4617379,Cem_Forest_NonForest,yearly_jj,region_04
9,2010,390021177.77841777,Cem_Forest_NonForest,yearly_jj,region_04
10,2011,1176018801.3750257,Cem_Forest_NonForest,yearly_jj,region_04
11,2012,4789379496.514265,Cem_Forest_NonForest,yearly_jj,region_04
12,2013,3109530699.310154,Cem_Forest_NonForest,yearly_jj,region_04
13,2014,3223817082.8258963,Cem_Forest_NonForest,yearly_jj,region_04
14,2015,11768072305.87461,Cem_Forest_NonForest,yearly_jj,region_04
15,2016,3330025600.8044395,Cem_Forest_NonForest,yearly_jj,region_04
16,2017,12971119267.849068,Cem_Forest_NonForest,yearly_jj,region_04
17,2018,9423342385.954865,Cem_Forest_NonForest,yearly_jj,region_04
18,2019,1052957850.117545,Cem_Forest_NonForest,yearly_jj,region_04
19,2020,34000445531.17081,Cem_Forest_NonForest,yearly_jj,region_04
