year,sum,variable,timescale,region
2002,0.030882362848361652,Cem_Total,seasonal_son,NEN
2003,1.926599748781959,Cem_Total,seasonal_son,NEN
2004,0.028677582259097653,Cem_Total,seasonal_son,NEN
2005,0.18417370302338162,Cem_Total,seasonal_son,NEN
2006,0.8500346166426216,Cem_Total,seasonal_son,NEN
2007,0.21535738451730582,Cem_Total,seasonal_son,NEN
2008,0.884175760261399,Cem_Total,seasonal_son,NEN
2009,0.1159903791548642,Cem_Total,seasonal_son,NEN
2010,0.08435386688208066,Cem_Total,seasonal_son,NEN
2011,1.7655227759227472,Cem_Total,seasonal_son,NEN
2012,0.06557137936424295,Cem_Total,seasonal_son,NEN
2013,0.1639337240003447,Cem_Total,seasonal_son,NEN
2014,0.2687971343803453,Cem_Total,seasonal_son,NEN
2015,0.08809158243161515,Cem_Total,seasonal_son,NEN
2016,0.009716581915957458,Cem_Total,seasonal_son,NEN
2017,4.471829228374181,Cem_Total,seasonal_son,NEN
2018,0.05717767310625756,Cem_Total,seasonal_son,NEN
2019,0.009518429746322419,Cem_Total,seasonal_son,NEN
2020,0.04422456769852687,Cem_Total,seasonal_son,NEN
