,year,sum,variable,timescale,region
0,2001,0.6110567514677103,BA_Total,seasonal_djf,region_31
1,2002,55.734833659491194,BA_Total,seasonal_djf,region_31
2,2003,28.506849315068493,BA_Total,seasonal_djf,region_31
3,2004,0.05675146771037182,BA_Total,seasonal_djf,region_31
4,2005,2.045499021526419,BA_Total,seasonal_djf,region_31
5,2006,0.0136986301369863,BA_Total,seasonal_djf,region_31
6,2007,21.137964774951076,BA_Total,seasonal_djf,region_31
7,2008,95.47015655577297,BA_Total,seasonal_djf,region_31
8,2009,0.045499021526418784,BA_Total,seasonal_djf,region_31
9,2010,0.0,BA_Total,seasonal_djf,region_31
10,2011,0.348825831702544,BA_Total,seasonal_djf,region_31
11,2012,8.984344422700588,BA_Total,seasonal_djf,region_31
12,2013,0.15166340508806264,BA_Total,seasonal_djf,region_31
13,2014,0.4163405088062622,BA_Total,seasonal_djf,region_31
14,2015,1.0273972602739725,BA_Total,seasonal_djf,region_31
15,2016,0.07093933463796477,BA_Total,seasonal_djf,region_31
16,2017,3.093444227005871,BA_Total,seasonal_djf,region_31
17,2018,1.4770058708414873,BA_Total,seasonal_djf,region_31
18,2019,790.7402152641878,BA_Total,seasonal_djf,region_31
19,2020,0.2563600782778865,BA_Total,seasonal_djf,region_31
20,2021,0.3287671232876712,BA_Total,seasonal_djf,region_31
21,2022,3.11545988258317,BA_Total,seasonal_djf,region_31
22,2023,12.687866927592955,BA_Total,seasonal_djf,region_31
