,fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
0,theil-sen,2001-01-01,2023-01-01,-0.726668,48.810339,0.633774,0.983935,BA_Total,seasonal_djf,region_28
1,ltr_fit,2001-01-01,2023-01-01,,,0.99449,0.99971,BA_Total,seasonal_djf,region_28
2,ltr_segment,2001-01-01,2009-01-01,2.590444,42.327284,0.968351,0.998754,BA_Total,seasonal_djf,region_28
3,ltr_segment,2010-01-01,2015-01-01,-3.502497,53.852266,0.994611,0.999744,BA_Total,seasonal_djf,region_28
4,ltr_segment,2016-01-01,2023-01-01,0.539938,36.881729,0.993699,0.999984,BA_Total,seasonal_djf,region_28
5,ltr_3_segment,2001-01-01,2023-01-01,,,0.989276,0.999239,BA_Total,seasonal_djf,region_28
