year,sum,variable,timescale,country
2001,1.434,BA_Forest_NonForest,yearly,SLE
2002,2.16,BA_Forest_NonForest,yearly,SLE
2003,7.921,BA_Forest_NonForest,yearly,SLE
2004,14.706,BA_Forest_NonForest,yearly,SLE
2005,3.0730000000000004,BA_Forest_NonForest,yearly,SLE
2006,24.777,BA_Forest_NonForest,yearly,SLE
2007,5.569000000000001,BA_Forest_NonForest,yearly,SLE
2008,1.032,BA_Forest_NonForest,yearly,SLE
2009,3.4310000000000005,BA_Forest_NonForest,yearly,SLE
2010,1.6400000000000001,BA_Forest_NonForest,yearly,SLE
2011,1.187,BA_Forest_NonForest,yearly,SLE
2012,5.652,BA_Forest_NonForest,yearly,SLE
2013,3.584,BA_Forest_NonForest,yearly,SLE
2014,4.2940000000000005,BA_Forest_NonForest,yearly,SLE
2015,12.247000000000002,BA_Forest_NonForest,yearly,SLE
2016,2.309,BA_Forest_NonForest,yearly,SLE
2017,1.1640000000000001,BA_Forest_NonForest,yearly,SLE
2018,4.8660000000000005,BA_Forest_NonForest,yearly,SLE
2019,2.1700000000000004,BA_Forest_NonForest,yearly,SLE
2020,1.6100000000000003,BA_Forest_NonForest,yearly,SLE
2021,2.27,BA_Forest_NonForest,yearly,SLE
2022,4.148999999999999,BA_Forest_NonForest,yearly,SLE
2023,1.848,BA_Forest_NonForest,yearly,SLE
