fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2002-07-01,2020-07-01,7e-06,-7e-06,2.1e-05,0.0,0.337389,5.1e-05,-0.0001,0.000202,0.507434,0.000284,0.907492,0.966979,Cem_Forest_NonForest,seasonal_jja,CZE
