fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2001-07-01,2023-07-01,0.0,-0.0,0.0,0.0,0.055155,0.0,-0.0,0.0,0.964167,0.002699,-0.6629,0.068363,BA_Forest_NonForest,seasonal_jja,SOM
