year,sum,variable,timescale,region
2002,0.3568380511996022,Cem_Forest_NonForest,seasonal_mam,HN
2003,3.879441180695065,Cem_Forest_NonForest,seasonal_mam,HN
2004,0.03961790082785305,Cem_Forest_NonForest,seasonal_mam,HN
2005,2.4183921931289722,Cem_Forest_NonForest,seasonal_mam,HN
2006,0.5222503692043401,Cem_Forest_NonForest,seasonal_mam,HN
2007,0.4697427101755986,Cem_Forest_NonForest,seasonal_mam,HN
2008,0.5803959429750866,Cem_Forest_NonForest,seasonal_mam,HN
2009,1.2254522869787934,Cem_Forest_NonForest,seasonal_mam,HN
2010,0.38218031718031364,Cem_Forest_NonForest,seasonal_mam,HN
2011,1.9161786119387825,Cem_Forest_NonForest,seasonal_mam,HN
2012,0.0451540727169842,Cem_Forest_NonForest,seasonal_mam,HN
2013,0.713197347800884,Cem_Forest_NonForest,seasonal_mam,HN
2014,0.8088425171579091,Cem_Forest_NonForest,seasonal_mam,HN
2015,0.7466672837241546,Cem_Forest_NonForest,seasonal_mam,HN
2016,1.1322165122754522,Cem_Forest_NonForest,seasonal_mam,HN
2017,0.3726224363826539,Cem_Forest_NonForest,seasonal_mam,HN
2018,0.701301921981238,Cem_Forest_NonForest,seasonal_mam,HN
2019,0.9559206880741434,Cem_Forest_NonForest,seasonal_mam,HN
2020,4.12835919179968,Cem_Forest_NonForest,seasonal_mam,HN
