year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.001,0.011,0.25,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,BA_Total,monthly,BHS
2002,0.029,0.0,0.031,0.30600000000000005,0.104,0.0,0.032,0.0,0.0,0.0,0.0,0.007,BA_Total,monthly,BHS
2003,0.027,0.008,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2004,0.0,0.017,1.181,0.677,0.026,0.061,0.015,0.0,0.0,0.028,0.029,0.003,BA_Total,monthly,BHS
2005,0.22,0.122,0.20099999999999998,0.061,0.031000000000000003,0.063,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2006,0.0,0.0,0.23900000000000002,0.261,0.15000000000000002,0.0,0.002,0.004,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2007,0.0,0.001,0.052000000000000005,0.24899999999999997,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2008,0.0,0.0,0.049,0.757,0.531,0.063,0.043000000000000003,0.026,0.0,0.0,0.026,0.005,BA_Total,monthly,BHS
2009,0.107,0.274,0.132,0.269,0.093,0.0,0.011,0.0,0.0,0.0,0.001,0.0,BA_Total,monthly,BHS
2010,0.008,0.003,0.041,0.191,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2011,0.011000000000000001,0.07900000000000001,0.455,0.449,0.47100000000000003,0.081,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2012,0.028,0.181,0.099,0.16599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2013,0.14800000000000002,0.188,0.673,0.048,0.088,0.019,0.0,0.0,0.0,0.008,0.031,0.0,BA_Total,monthly,BHS
2014,0.0,0.035,0.217,0.14700000000000002,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2015,0.059000000000000004,0.047,0.095,0.394,0.054000000000000006,0.02,0.10300000000000001,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2016,0.0,0.015,0.171,0.5730000000000001,0.02,0.0,0.0,0.084,0.001,0.0,0.001,0.002,BA_Total,monthly,BHS
2017,0.135,0.045,0.31099999999999994,0.847,0.012,0.006,0.013000000000000001,0.051000000000000004,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2018,0.0,0.024,0.14700000000000002,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2019,0.0,0.0,0.021,0.07100000000000001,0.013000000000000001,0.074,0.003,0.0,0.056,0.023,0.05,0.075,BA_Total,monthly,BHS
2020,0.008,0.014,0.559,0.12,0.105,0.021,0.069,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2021,0.005,0.136,0.099,0.045,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2022,0.0,0.021,0.003,0.051000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BHS
2023,0.02,0.026,0.003,0.026999999999999996,0.117,0.0,,,,,,,BA_Total,monthly,BHS
