year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.00012845885690386963,0.0,0.0,0.00020460406289331056,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2003,0.0,6.835932233935547e-05,0.0020154667605858764,0.0,0.0,0.0,0.0,0.0,0.00015857768831982423,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2005,0.0,0.0,0.00025464386372399904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2007,0.0,0.0,0.0,0.0,0.0,0.0,9.763025527655029e-05,0.00012915250757128906,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0002796073326514892,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004692905529617615,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0009194541221784363,0.0,0.0002536863732808838,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002071992865714264,0.0,0.0,0.00019479164378582764,Cem_Forest_NonForest,monthly,CZE
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2013,0.0,0.0,0.0,0.0009089217011360778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010203214684197998,0.0,0.0,0.0018613731643467714,0.0,Cem_Forest_NonForest,monthly,CZE
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.00027645308332019045,0.0,0.00012615747798858643,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2017,0.0,0.0,0.0,0.0,0.0,0.0008146885808677978,0.0,0.0,0.0006626707749750366,0.00020783210624072265,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0003902497168825989,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,CZE
