year,sum,variable,timescale,country
2002,0.0,Cem_Total,yearly_jj,ALB
2003,0.00014725571055718994,Cem_Total,yearly_jj,ALB
2004,0.04409309906591223,Cem_Total,yearly_jj,ALB
2005,0.0078768422753741,Cem_Total,yearly_jj,ALB
2006,0.030399584289491858,Cem_Total,yearly_jj,ALB
2007,0.005084410022810105,Cem_Total,yearly_jj,ALB
2008,0.6381612182546513,Cem_Total,yearly_jj,ALB
2009,0.05968598412454512,Cem_Total,yearly_jj,ALB
2010,0.02621345563611095,Cem_Total,yearly_jj,ALB
2011,0.044652585806170875,Cem_Total,yearly_jj,ALB
2012,0.18995290443261736,Cem_Total,yearly_jj,ALB
2013,0.2955352721492002,Cem_Total,yearly_jj,ALB
2014,0.004764046016275421,Cem_Total,yearly_jj,ALB
2015,0.0011291004719687654,Cem_Total,yearly_jj,ALB
2016,0.01130318447111232,Cem_Total,yearly_jj,ALB
2017,0.013712149396497024,Cem_Total,yearly_jj,ALB
2018,0.15815318202026013,Cem_Total,yearly_jj,ALB
2019,0.028662012837112626,Cem_Total,yearly_jj,ALB
2020,0.01721520073366591,Cem_Total,yearly_jj,ALB
