year,sum,variable,timescale,country
2001,21.602,BA_Total,yearly,SLE
2002,26.852000000000004,BA_Total,yearly,SLE
2003,47.791999999999994,BA_Total,yearly,SLE
2004,49.621,BA_Total,yearly,SLE
2005,43.675000000000004,BA_Total,yearly,SLE
2006,80.903,BA_Total,yearly,SLE
2007,66.701,BA_Total,yearly,SLE
2008,38.836,BA_Total,yearly,SLE
2009,36.683,BA_Total,yearly,SLE
2010,20.193,BA_Total,yearly,SLE
2011,27.536,BA_Total,yearly,SLE
2012,49.086999999999996,BA_Total,yearly,SLE
2013,39.323,BA_Total,yearly,SLE
2014,44.151999999999994,BA_Total,yearly,SLE
2015,66.516,BA_Total,yearly,SLE
2016,49.916999999999994,BA_Total,yearly,SLE
2017,42.244,BA_Total,yearly,SLE
2018,31.668,BA_Total,yearly,SLE
2019,28.933999999999994,BA_Total,yearly,SLE
2020,26.913999999999998,BA_Total,yearly,SLE
2021,26.532,BA_Total,yearly,SLE
2022,37.13,BA_Total,yearly,SLE
2023,24.643,BA_Total,yearly,SLE
