year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.048,0.011000000000000001,0.0,0.30000000000000004,13.329999999999998,202.234,102.31799999999998,289.962,288.75000000000006,110.81599999999999,1.8750000000000004,0.661,BA_Total,monthly,ZMB
2002,0.673,1.4360000000000002,10.32,32.05499999999999,76.84299999999999,99.26999999999997,186.5,212.501,235.03400000000002,151.822,3.496,0.14900000000000002,BA_Total,monthly,ZMB
2003,0.1,0.094,0.28,1.436,37.28699999999999,70.006,172.136,387.70099999999996,312.289,180.90899999999996,6.336,0.017,BA_Total,monthly,ZMB
2004,0.09200000000000001,0.099,0.004,0.615,23.798,97.12700000000001,187.34500000000003,333.71700000000004,363.96100000000007,151.277,5.164,0.022000000000000002,BA_Total,monthly,ZMB
2005,0.033,0.08299999999999999,1.1560000000000004,34.538000000000004,153.85999999999999,151.12699999999998,176.91999999999996,334.768,226.99599999999998,133.923,6.672,0.01,BA_Total,monthly,ZMB
2006,0.019000000000000003,0.004,0.0,0.35400000000000004,11.193,70.511,179.853,297.685,278.864,176.07399999999996,12.420999999999996,0.108,BA_Total,monthly,ZMB
2007,0.088,0.073,0.061000000000000006,2.487,47.010999999999996,145.98900000000003,168.73100000000002,290.86,328.863,115.093,3.2930000000000006,0.01,BA_Total,monthly,ZMB
2008,0.009999999999999998,0.168,0.10800000000000001,1.9060000000000001,38.312999999999995,132.102,171.799,226.14499999999998,463.489,96.899,1.1760000000000002,0.018000000000000002,BA_Total,monthly,ZMB
2009,0.003,0.128,0.366,0.998,21.057000000000002,101.362,136.74899999999997,264.962,332.326,93.568,1.0350000000000001,0.027,BA_Total,monthly,ZMB
2010,0.129,0.008,0.0,0.667,14.187999999999999,97.169,143.593,341.43500000000006,389.03400000000005,106.719,4.277,0.005,BA_Total,monthly,ZMB
2011,0.009000000000000001,0.0,0.04100000000000001,1.2590000000000001,19.662,126.94200000000001,220.03900000000002,246.201,384.593,64.88399999999997,3.2800000000000002,0.14100000000000001,BA_Total,monthly,ZMB
2012,0.08399999999999999,0.004,0.29000000000000004,6.9319999999999995,55.006,156.751,187.51899999999998,351.4,279.226,68.77499999999998,5.8309999999999995,0.008,BA_Total,monthly,ZMB
2013,0.0,0.094,0.4610000000000001,12.870999999999999,81.219,139.16899999999995,158.63599999999997,373.9440000000001,294.077,52.15299999999999,8.204999999999998,0.067,BA_Total,monthly,ZMB
2014,0.004,0.001,0.225,2.537,28.432,109.15900000000002,186.772,329.99100000000004,325.51800000000003,77.59699999999997,11.115,0.266,BA_Total,monthly,ZMB
2015,0.015,0.121,0.716,1.9920000000000004,24.592999999999996,104.06699999999998,201.59499999999997,385.133,335.344,79.49999999999999,8.079,0.29700000000000004,BA_Total,monthly,ZMB
2016,0.128,0.056,0.263,4.187,24.194999999999993,119.26600000000002,193.51999999999998,372.7950000000001,304.203,89.25499999999998,9.224,0.023000000000000003,BA_Total,monthly,ZMB
2017,0.001,0.0,0.3510000000000001,0.111,2.967,45.696,137.116,334.5880000000001,394.77900000000005,84.14399999999999,2.335,0.013,BA_Total,monthly,ZMB
2018,1.207,0.06100000000000001,0.16900000000000004,0.198,7.469,50.19099999999999,142.70199999999997,393.7680000000001,353.43199999999996,44.15999999999999,9.059999999999999,0.215,BA_Total,monthly,ZMB
2019,0.07300000000000001,0.263,4.204999999999998,6.3599999999999985,58.596999999999994,112.77500000000002,203.222,347.566,267.425,48.21599999999999,4.969,0.047,BA_Total,monthly,ZMB
2020,0.029,0.009,0.028,2.503,20.431999999999995,74.774,176.51899999999998,242.02100000000002,389.80899999999997,54.90099999999999,6.141000000000001,0.001,BA_Total,monthly,ZMB
2021,0.0,0.0,0.026000000000000002,1.6360000000000003,12.892,79.46599999999998,162.70900000000003,328.69900000000007,288.478,49.20799999999999,12.92,2.4250000000000003,BA_Total,monthly,ZMB
2022,0.002,0.060000000000000005,0.06000000000000001,0.8240000000000001,9.059999999999999,53.653999999999996,125.31199999999998,378.46700000000004,315.64399999999995,145.14100000000002,3.4530000000000003,0.037000000000000005,BA_Total,monthly,ZMB
2023,0.052000000000000005,0.074,0.281,8.411999999999999,48.225,115.568,,,,,,,BA_Total,monthly,ZMB
