year,sum,variable,timescale,country
2002,0.029522051049744178,Cem_Forest_NonForest,seasonal_jja,TLS
2003,9.365046810009765e-05,Cem_Forest_NonForest,seasonal_jja,TLS
2004,0.01104836018821515,Cem_Forest_NonForest,seasonal_jja,TLS
2005,0.0006651815902052002,Cem_Forest_NonForest,seasonal_jja,TLS
2006,0.003887078511025208,Cem_Forest_NonForest,seasonal_jja,TLS
2007,0.0015619652027882081,Cem_Forest_NonForest,seasonal_jja,TLS
2008,0.0003382413363736572,Cem_Forest_NonForest,seasonal_jja,TLS
2009,0.0025956831047443544,Cem_Forest_NonForest,seasonal_jja,TLS
2010,0.0,Cem_Forest_NonForest,seasonal_jja,TLS
2011,0.0005420641836256408,Cem_Forest_NonForest,seasonal_jja,TLS
2012,0.0035791882674996037,Cem_Forest_NonForest,seasonal_jja,TLS
2013,0.0,Cem_Forest_NonForest,seasonal_jja,TLS
2014,0.0005795503662471009,Cem_Forest_NonForest,seasonal_jja,TLS
2015,0.00014216591876229859,Cem_Forest_NonForest,seasonal_jja,TLS
2016,0.0027228213954869993,Cem_Forest_NonForest,seasonal_jja,TLS
2017,0.006174554332739623,Cem_Forest_NonForest,seasonal_jja,TLS
2018,0.0,Cem_Forest_NonForest,seasonal_jja,TLS
2019,0.0008778944477183075,Cem_Forest_NonForest,seasonal_jja,TLS
2020,0.008265027712599304,Cem_Forest_NonForest,seasonal_jja,TLS
