fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2002-10-01,2020-10-01,-1e-06,-1.4e-05,1.1e-05,0.0,0.842463,0.000108,-2.4e-05,0.00024,0.110167,0.000487,-0.410919,0.722423,Cem_Forest_NonForest,seasonal_son,CZE
