year,sum,variable,timescale,region
2001,0.002,BA_Forest_NonForest,yearly,LT
2002,0.025,BA_Forest_NonForest,yearly,LT
2003,0.10800000000000001,BA_Forest_NonForest,yearly,LT
2004,0.016,BA_Forest_NonForest,yearly,LT
2005,0.0,BA_Forest_NonForest,yearly,LT
2006,0.019,BA_Forest_NonForest,yearly,LT
2007,0.011000000000000001,BA_Forest_NonForest,yearly,LT
2008,0.024,BA_Forest_NonForest,yearly,LT
2009,0.11900000000000001,BA_Forest_NonForest,yearly,LT
2010,0.001,BA_Forest_NonForest,yearly,LT
2011,0.022,BA_Forest_NonForest,yearly,LT
2012,0.0,BA_Forest_NonForest,yearly,LT
2013,0.029,BA_Forest_NonForest,yearly,LT
2014,0.004,BA_Forest_NonForest,yearly,LT
2015,0.033,BA_Forest_NonForest,yearly,LT
2016,0.0,BA_Forest_NonForest,yearly,LT
2017,0.0,BA_Forest_NonForest,yearly,LT
2018,0.056999999999999995,BA_Forest_NonForest,yearly,LT
2019,0.03900000000000001,BA_Forest_NonForest,yearly,LT
2020,0.011,BA_Forest_NonForest,yearly,LT
2021,0.002,BA_Forest_NonForest,yearly,LT
2022,0.11700000000000002,BA_Forest_NonForest,yearly,LT
2023,0.0,BA_Forest_NonForest,yearly,LT
