fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2001-10-01,2023-10-01,-0.000156,-0.000321,9e-06,0.0,0.063886,0.003525,0.001403,0.005648,0.001131,0.017265,0.795236,0.692216,BA_Forest_NonForest,seasonal_son,LSO
