year,sum,variable,timescale,country
2001,2.519,BA_Forest_NonForest,yearly,VNM
2002,9.02,BA_Forest_NonForest,yearly,VNM
2003,14.543999999999999,BA_Forest_NonForest,yearly,VNM
2004,10.546000000000001,BA_Forest_NonForest,yearly,VNM
2005,23.337,BA_Forest_NonForest,yearly,VNM
2006,5.692,BA_Forest_NonForest,yearly,VNM
2007,19.627,BA_Forest_NonForest,yearly,VNM
2008,8.025,BA_Forest_NonForest,yearly,VNM
2009,13.404,BA_Forest_NonForest,yearly,VNM
2010,14.638,BA_Forest_NonForest,yearly,VNM
2011,5.572,BA_Forest_NonForest,yearly,VNM
2012,12.299000000000001,BA_Forest_NonForest,yearly,VNM
2013,9.746,BA_Forest_NonForest,yearly,VNM
2014,15.581000000000001,BA_Forest_NonForest,yearly,VNM
2015,19.855,BA_Forest_NonForest,yearly,VNM
2016,14.078000000000001,BA_Forest_NonForest,yearly,VNM
2017,5.095,BA_Forest_NonForest,yearly,VNM
2018,7.093,BA_Forest_NonForest,yearly,VNM
2019,15.157,BA_Forest_NonForest,yearly,VNM
2020,11.065999999999999,BA_Forest_NonForest,yearly,VNM
2021,7.016,BA_Forest_NonForest,yearly,VNM
2022,3.315,BA_Forest_NonForest,yearly,VNM
2023,9.32,BA_Forest_NonForest,yearly,VNM
