year,sum,variable,timescale,country
2001,0.004,BA_Total,seasonal_son,EGY
2002,0.43900000000000006,BA_Total,seasonal_son,EGY
2003,0.31200000000000006,BA_Total,seasonal_son,EGY
2004,0.93,BA_Total,seasonal_son,EGY
2005,0.785,BA_Total,seasonal_son,EGY
2006,2.933,BA_Total,seasonal_son,EGY
2007,2.5949999999999998,BA_Total,seasonal_son,EGY
2008,1.223,BA_Total,seasonal_son,EGY
2009,1.4860000000000002,BA_Total,seasonal_son,EGY
2010,1.4860000000000002,BA_Total,seasonal_son,EGY
2011,1.369,BA_Total,seasonal_son,EGY
2012,1.6929999999999998,BA_Total,seasonal_son,EGY
2013,4.252,BA_Total,seasonal_son,EGY
2014,3.068,BA_Total,seasonal_son,EGY
2015,1.866,BA_Total,seasonal_son,EGY
2016,2.73,BA_Total,seasonal_son,EGY
2017,1.114,BA_Total,seasonal_son,EGY
2018,0.009000000000000001,BA_Total,seasonal_son,EGY
2019,0.003,BA_Total,seasonal_son,EGY
2020,0.248,BA_Total,seasonal_son,EGY
2021,0.06000000000000001,BA_Total,seasonal_son,EGY
2022,0.31100000000000005,BA_Total,seasonal_son,EGY
2023,0.0,BA_Total,seasonal_son,EGY
