year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.000564635679707428,0.00017805909922900392,0.0,3.957058881170654e-05,0.009490945475767107,0.01656395039716623,0.0,0.0,Cem_Total,monthly,EGY
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001371542243260559,0.013517869670894389,0.008777180649731445,0.0,0.0,Cem_Total,monthly,EGY
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038346148384461056,0.04951193440641831,0.03703297179442232,0.0,0.0,Cem_Total,monthly,EGY
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007091735281933669,0.039115228241662386,0.029504386767416606,0.0,0.00010951302830950927,Cem_Total,monthly,EGY
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006787297862384612,0.12398391796010703,0.1820242695019773,0.00036526150602523807,0.0,Cem_Total,monthly,EGY
2007,0.0,0.0,0.0,0.0,0.00011693198462561797,0.0,0.0,0.016137477060614587,0.12208634882799452,0.11659681877752878,0.0,0.0,Cem_Total,monthly,EGY
2008,0.0,0.0,0.0,0.0,0.003512611676604236,0.0004903507960045166,0.0,0.006965138240533012,0.05085903909395663,0.03022874439409319,0.0,0.0,Cem_Total,monthly,EGY
2009,0.0,0.0,0.0,0.0,0.004890771737627182,0.0002215793213990097,0.0,0.0015609792774434052,0.030861189256189112,0.08555115574314852,0.0,0.0,Cem_Total,monthly,EGY
2010,0.0,0.0,0.0,0.00031603417862036137,0.0028446716220816193,0.0,0.0,0.0002952711691082001,0.056033180442240885,0.057380073969641336,0.0,0.0,Cem_Total,monthly,EGY
2011,0.0,0.0,0.0,0.0,0.00287876403556549,0.0003840209065985718,0.0,0.0037699524916416623,0.010792159449021278,0.08735446331232237,0.0,0.0,Cem_Total,monthly,EGY
2012,0.0,0.0,0.0,0.0,0.0006760603393875427,2.2663368977645875e-05,0.0,0.00960404927641493,0.037236846142112534,0.0771310163173071,0.0,0.0,Cem_Total,monthly,EGY
2013,0.0,0.0,0.0,0.0,0.0002471646799113617,0.0,0.0,0.01257708947548709,0.16513643383329385,0.249070818007651,0.0,0.0,Cem_Total,monthly,EGY
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03210875443347004,0.12834485788302175,0.08203956151380774,0.0,0.0,Cem_Total,monthly,EGY
2015,0.0,0.0,0.0,0.0005217825197890625,0.003148332248396698,0.0,0.0,0.013671140540722599,0.03695191909827819,0.06744483282082545,0.0,0.0,Cem_Total,monthly,EGY
2016,0.0,0.0,0.0,0.0,0.0017924583915696413,0.0,0.0,0.002278133635021446,0.10414280650462074,0.07905988635932695,0.0,0.0,Cem_Total,monthly,EGY
2017,0.0,0.0,0.0,0.0,0.0008542349249433594,0.00018107255114764405,0.0,0.018413944519321816,0.030978049782300735,0.039384790303356745,0.0002489202218912354,0.0,Cem_Total,monthly,EGY
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001978317034192139,0.0005716629046104737,0.0,Cem_Total,monthly,EGY
2019,0.0,0.0,0.0,0.0,0.0016458012172117615,0.0014705257159336547,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,EGY
2020,0.0,0.0,0.0,0.0009446403927731934,0.002605459681744942,0.0,0.0,0.0032818132329546206,0.023030426474977373,0.0027010137394342347,0.0,0.0,Cem_Total,monthly,EGY
