year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2003,0.0,0.0036007574406566774,0.005424213335795836,0.0,0.0,0.0,8.767635184402465e-05,0.0011769583348637085,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2004,0.0,0.0,0.0034506900407030947,0.0001171232848180542,0.0,0.0,0.00014474875512042237,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2005,0.0003201072746666565,0.0025801293509037015,0.0038995802837044984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2006,0.0007340276553888702,0.0045109379218205405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2007,0.006643803566285979,0.0022970586027409056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2008,0.0,0.0,0.0,0.0018263963119163208,0.0,0.00026559172937622074,0.0036873243472252044,0.0,0.0,0.0,0.0,0.0004620225750811462,Cem_Total,monthly,PRI
2009,0.0,0.0,0.0,0.0,0.0,0.0001422287516193695,0.0012948061617803956,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2010,0.0,0.0003640817830708313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005218159940108401,Cem_Total,monthly,PRI
2011,0.0018824575474533083,0.004614537072819045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001528868612729492,Cem_Total,monthly,PRI
2012,0.005304140638919403,0.003462543459680176,7.923769208438111e-05,0.0,0.0,8.153023272698975e-05,0.000365727088697113,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2013,0.0003418708113182983,0.0070143297291020016,0.003945650313195495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2014,0.0,0.0,0.0004997694834754944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2015,0.0,0.0,0.0,0.0,0.0015714000883074032,0.0,0.000997631934622345,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2016,0.0,0.0,0.0,0.0006879308101468047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0004923838505875396,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2018,0.0,0.00010452469020272828,0.0,0.0,0.0,0.0004229473547706909,0.0,0.0010687533447419433,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2019,0.0,0.0023102888263773955,0.004566035958999602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,PRI
