year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.031000000000000003,0.08199999999999999,0.24200000000000002,0.20600000000000002,0.010000000000000002,0.0,BA_Forest_NonForest,monthly,PG
2002,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.2,0.342,1.6690000000000003,0.6740000000000002,0.254,0.42100000000000004,BA_Forest_NonForest,monthly,PG
2003,0.0,0.0,0.0,0.003,0.026000000000000002,0.18400000000000002,0.096,0.322,0.6010000000000001,1.373,1.856,0.016,BA_Forest_NonForest,monthly,PG
2004,0.0,0.0,0.0,0.005,0.0,0.055,0.3450000000000001,1.0310000000000001,0.611,5.882,0.8210000000000002,0.05,BA_Forest_NonForest,monthly,PG
2005,0.025,0.0,0.0,0.002,0.003,0.036000000000000004,0.097,0.17400000000000002,0.38900000000000007,0.775,0.11700000000000002,0.0,BA_Forest_NonForest,monthly,PG
2006,0.0,0.0,0.0,0.009000000000000001,0.043,0.045,0.10200000000000001,0.9740000000000001,0.29100000000000004,0.6820000000000002,1.5510000000000004,0.891,BA_Forest_NonForest,monthly,PG
2007,0.01,0.0,0.0,0.0,0.019000000000000003,0.14400000000000002,0.13,0.14800000000000002,0.099,0.066,0.039,0.007,BA_Forest_NonForest,monthly,PG
2008,0.018000000000000002,0.0,0.038000000000000006,0.0,0.021,0.034,0.22400000000000003,0.7680000000000001,0.134,0.032,0.06199999999999999,0.002,BA_Forest_NonForest,monthly,PG
2009,0.003,0.016,0.0,0.0,0.037000000000000005,0.003,0.025,0.306,0.55,0.19600000000000004,0.116,0.020999999999999998,BA_Forest_NonForest,monthly,PG
2010,0.093,0.052000000000000005,0.0,0.005,0.02,0.21000000000000002,0.49100000000000005,0.44900000000000007,0.264,0.128,0.008,0.0,BA_Forest_NonForest,monthly,PG
2011,0.03799999999999999,0.009,0.0,0.0,0.033,0.026000000000000002,0.14400000000000002,0.281,0.2760000000000001,0.258,0.032,0.003,BA_Forest_NonForest,monthly,PG
2012,0.0,0.01,0.007,0.012,0.0,0.018000000000000002,0.095,0.236,0.22299999999999998,0.14100000000000001,0.20700000000000002,0.279,BA_Forest_NonForest,monthly,PG
2013,0.048,0.0,0.0,0.003,0.0,0.014000000000000002,0.24,0.351,0.908,0.136,0.016,0.0,BA_Forest_NonForest,monthly,PG
2014,0.0,0.011,0.005,0.002,0.022,0.126,0.057,0.274,0.234,0.8970000000000001,0.6800000000000002,0.07400000000000001,BA_Forest_NonForest,monthly,PG
2015,0.006,0.0,0.017,0.002,0.014,0.08600000000000002,1.08,1.5070000000000001,1.6760000000000002,4.385,2.556,1.2020000000000002,BA_Forest_NonForest,monthly,PG
2016,0.14700000000000002,0.02,0.0,0.0,0.008,0.091,0.265,0.274,0.26,0.10400000000000001,0.10300000000000001,0.002,BA_Forest_NonForest,monthly,PG
2017,0.0,0.002,0.0,0.0,0.014,0.11800000000000001,0.34,0.552,0.37100000000000005,0.04,0.075,0.003,BA_Forest_NonForest,monthly,PG
2018,0.0,0.0,0.0,0.0,0.035,0.07200000000000001,0.16699999999999998,0.41200000000000003,0.493,4.312,0.6710000000000002,0.035,BA_Forest_NonForest,monthly,PG
2019,0.0,0.01,0.0,0.0,0.01,0.109,0.26199999999999996,0.069,0.4930000000000001,0.79,0.5660000000000001,0.40399999999999997,BA_Forest_NonForest,monthly,PG
2020,0.011,0.0,0.002,0.032,0.049999999999999996,0.061,0.28300000000000003,0.136,0.156,0.15000000000000002,0.002,0.0,BA_Forest_NonForest,monthly,PG
2021,0.007,0.0,0.0,0.0,0.024,0.10299999999999998,0.202,0.4670000000000001,0.561,0.07200000000000001,0.065,0.0,BA_Forest_NonForest,monthly,PG
2022,0.0,0.0,0.005,0.0,0.02,0.03900000000000001,0.193,0.529,0.6180000000000001,0.39200000000000007,0.067,0.0,BA_Forest_NonForest,monthly,PG
2023,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,,,,,,,BA_Forest_NonForest,monthly,PG
