year,sum,variable,timescale,country
2002,0.009608921091284302,Cem_Total,seasonal_jja,DNK
2003,0.05840322193532592,Cem_Total,seasonal_jja,DNK
2004,0.012794933192342622,Cem_Total,seasonal_jja,DNK
2005,0.0,Cem_Total,seasonal_jja,DNK
2006,0.08190647860969592,Cem_Total,seasonal_jja,DNK
2007,0.0,Cem_Total,seasonal_jja,DNK
2008,0.019103335903093266,Cem_Total,seasonal_jja,DNK
2009,0.0017054787586016844,Cem_Total,seasonal_jja,DNK
2010,0.0,Cem_Total,seasonal_jja,DNK
2011,0.0,Cem_Total,seasonal_jja,DNK
2012,0.0004537667844821777,Cem_Total,seasonal_jja,DNK
2013,0.004274525736595336,Cem_Total,seasonal_jja,DNK
2014,0.0,Cem_Total,seasonal_jja,DNK
2015,0.007103387854271682,Cem_Total,seasonal_jja,DNK
2016,0.0,Cem_Total,seasonal_jja,DNK
2017,0.0,Cem_Total,seasonal_jja,DNK
2018,0.0006218400224977418,Cem_Total,seasonal_jja,DNK
2019,0.0016972244268737796,Cem_Total,seasonal_jja,DNK
2020,0.0,Cem_Total,seasonal_jja,DNK
