year,sum,variable,timescale,country
2001,48.05199999999999,BA_Total,seasonal_son,BOL
2002,129.01299999999998,BA_Total,seasonal_son,BOL
2003,54.581999999999994,BA_Total,seasonal_son,BOL
2004,201.307,BA_Total,seasonal_son,BOL
2005,122.591,BA_Total,seasonal_son,BOL
2006,86.88099999999999,BA_Total,seasonal_son,BOL
2007,144.552,BA_Total,seasonal_son,BOL
2008,109.26999999999998,BA_Total,seasonal_son,BOL
2009,77.06299999999999,BA_Total,seasonal_son,BOL
2010,188.321,BA_Total,seasonal_son,BOL
2011,105.839,BA_Total,seasonal_son,BOL
2012,81.94799999999998,BA_Total,seasonal_son,BOL
2013,40.513,BA_Total,seasonal_son,BOL
2014,34.358999999999995,BA_Total,seasonal_son,BOL
2015,87.97299999999998,BA_Total,seasonal_son,BOL
2016,57.62,BA_Total,seasonal_son,BOL
2017,77.81099999999999,BA_Total,seasonal_son,BOL
2018,50.19099999999999,BA_Total,seasonal_son,BOL
2019,140.306,BA_Total,seasonal_son,BOL
2020,158.082,BA_Total,seasonal_son,BOL
2021,134.76999999999998,BA_Total,seasonal_son,BOL
2022,155.10000000000005,BA_Total,seasonal_son,BOL
2023,0.0,BA_Total,seasonal_son,BOL
