year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2002,0.040357879211766805,0.011128024115975844,0.015453126092721663,0.013034018221527582,0.014315247472538008,0.0021798942765434114,0.0002181625946682434,0.0,0.0,0.0763327901886823,0.1696239233515896,0.0543659400672135,Cem_Total,monthly,ER
2003,0.035198851166649336,0.021997415082034275,0.03539672639529047,0.029997329918422286,0.005330890167544937,0.0033249195626096494,0.0,0.0,0.0003423244989573898,0.025026584717230113,0.09979298863034813,0.08271389739400081,Cem_Total,monthly,ER
2004,0.005868996263883434,0.02473381678809866,0.01108352379576776,0.00040490239377742766,0.0,0.0,0.0,0.0,0.0,0.004351610615829056,0.07140731208182431,0.038900480913218335,Cem_Total,monthly,ER
2005,0.002372578637503345,0.0,0.009206942359346135,0.009141712842887992,0.00044923738889422613,0.0,0.0,0.0,0.0,0.014380808992559668,0.02645156347273367,0.0657237623875485,Cem_Total,monthly,ER
2006,0.011916382345460799,0.011733638454298652,0.008446152491985215,0.01814468378401101,0.01025722143675659,0.0,0.0,0.0,0.0,0.02669621113067082,0.08023943963656184,0.05348936436288535,Cem_Total,monthly,ER
2007,0.014561965023188041,0.01074791609374078,0.029908367275709495,0.054459452619661945,0.0025129917447624965,0.006489561217534605,0.0,0.0,0.00043927095094619745,0.12481966397912533,0.05210657464732327,0.10121721777145104,Cem_Total,monthly,ER
2008,0.061770784142923064,0.026124670441266394,0.06871527497884486,0.017764756561613058,0.008542068671892807,0.005897720228933044,0.0,0.0,5.5355312034973145e-05,0.07007783975481376,0.036294923812577796,0.008292405197718003,Cem_Total,monthly,ER
2009,0.0008555687158034819,0.004797297427390217,0.010274680723167185,0.006546995607282335,4.263187600036621e-05,0.000284014968112854,0.0,0.0,0.0017340532065401228,0.02341987514571231,0.022173808798169325,0.009406791797893806,Cem_Total,monthly,ER
2010,0.00132361297418779,7.939357662802696e-05,0.0142826454888349,0.0,0.000500715731452591,0.0,0.0,0.0,0.00034769126854507443,0.0037374105996881113,0.025416711332871465,0.003417750495988178,Cem_Total,monthly,ER
2011,0.009926911149063583,0.0048303942586860205,0.0057191237479241016,0.012321176981902366,0.005247395657337372,0.0,0.0,0.0,0.0,0.06251629305061263,0.005618035767469365,0.006202895634437392,Cem_Total,monthly,ER
2012,0.0027990315719394303,0.0007168768564234315,0.004083178896266222,0.0006504976964135285,0.0,0.0,0.0,0.0,0.0,0.07119459835258668,0.017617426864458965,0.009400125286220914,Cem_Total,monthly,ER
2013,0.005953920449742404,0.01418591257664472,0.012006311940425927,0.0037522036266847956,0.0033053202971614383,0.0,0.0,0.0,0.0,0.010179694365853179,0.021730500866413167,0.02199773159040814,Cem_Total,monthly,ER
2014,0.012042624993225236,0.010097544740958496,0.017983584020822188,0.00549007098538176,0.0004638292069873351,0.0,0.0,0.0,0.0,0.016172112686047256,0.0447402231741016,0.008468375854328752,Cem_Total,monthly,ER
2015,0.019311470703000277,0.056836246144193955,0.01301356703752766,0.000982094244718445,0.0007714288898455048,0.00011456430721673584,0.0,0.0,0.00026418559682902533,0.03527777635366888,0.00788235133395562,6.11780965863266e-05,Cem_Total,monthly,ER
2016,0.002276290703066772,0.004094564014360992,0.002397976540079353,0.002502564208699158,8.622900782479858e-05,0.0,0.0,0.0,0.0,0.023929014372515933,0.02514693529306297,0.002329556014664333,Cem_Total,monthly,ER
2017,0.0056055437669364945,0.0014826187896462442,0.003186429557340164,0.0005813315725820465,0.0,0.0,0.0,0.0,0.0002331844706144333,0.05505803407096109,0.04376507847349084,0.011711814939565095,Cem_Total,monthly,ER
2018,0.0,0.009752210733286647,0.005504573913741363,0.017141573147427994,0.0,0.0,0.0,0.0,6.659073883721925e-05,0.040200343940793394,0.029606648022435747,0.007974397912339674,Cem_Total,monthly,ER
2019,0.05425942803726466,0.011475759582426314,0.029168549495182123,0.020236834370852937,0.0006605723786692353,0.00025162572117507935,0.0,0.0,0.0,0.005863312673131425,0.04880450783380001,0.06219137395183367,Cem_Total,monthly,ER
2020,0.0229667979468482,0.025632388054179996,0.12888147572316655,0.03242145619976601,0.0011018441402040483,0.0,0.0,0.0,0.0011510038263651658,0.05324834755862412,0.04317700451322108,0.01768431667186415,Cem_Total,monthly,ER
