fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-01-01,2023-01-01,0.213617,4.860991,0.666125,0.963753,BA_Forest_NonForest,yearly_jj,MG
