year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_son,CYP
2002,0.0,BA_Forest_NonForest,seasonal_son,CYP
2003,0.0,BA_Forest_NonForest,seasonal_son,CYP
2004,0.0,BA_Forest_NonForest,seasonal_son,CYP
2005,0.0,BA_Forest_NonForest,seasonal_son,CYP
2006,0.0,BA_Forest_NonForest,seasonal_son,CYP
2007,0.0,BA_Forest_NonForest,seasonal_son,CYP
2008,0.0,BA_Forest_NonForest,seasonal_son,CYP
2009,0.0,BA_Forest_NonForest,seasonal_son,CYP
2010,0.0,BA_Forest_NonForest,seasonal_son,CYP
2011,0.0,BA_Forest_NonForest,seasonal_son,CYP
2012,0.0,BA_Forest_NonForest,seasonal_son,CYP
2013,0.0,BA_Forest_NonForest,seasonal_son,CYP
2014,0.0,BA_Forest_NonForest,seasonal_son,CYP
2015,0.0,BA_Forest_NonForest,seasonal_son,CYP
2016,0.0,BA_Forest_NonForest,seasonal_son,CYP
2017,0.0,BA_Forest_NonForest,seasonal_son,CYP
2018,0.0,BA_Forest_NonForest,seasonal_son,CYP
2019,0.0,BA_Forest_NonForest,seasonal_son,CYP
2020,0.0,BA_Forest_NonForest,seasonal_son,CYP
2021,0.0,BA_Forest_NonForest,seasonal_son,CYP
2022,0.0,BA_Forest_NonForest,seasonal_son,CYP
2023,0.0,BA_Forest_NonForest,seasonal_son,CYP
