year,sum,variable,timescale,region
2002,0.09899885574106633,Cem_Forest_NonForest,yearly,NG
2003,0.21992624535114855,Cem_Forest_NonForest,yearly,NG
2004,0.06442024372102678,Cem_Forest_NonForest,yearly,NG
2005,0.14133615615983935,Cem_Forest_NonForest,yearly,NG
2006,0.07385760118684234,Cem_Forest_NonForest,yearly,NG
2007,0.2425118926441641,Cem_Forest_NonForest,yearly,NG
2008,0.11444433096767351,Cem_Forest_NonForest,yearly,NG
2009,0.19133618405041183,Cem_Forest_NonForest,yearly,NG
2010,0.1624109599223649,Cem_Forest_NonForest,yearly,NG
2011,0.013043760142980644,Cem_Forest_NonForest,yearly,NG
2012,0.037783400355113385,Cem_Forest_NonForest,yearly,NG
2013,0.10612892374376838,Cem_Forest_NonForest,yearly,NG
2014,0.07640622282673229,Cem_Forest_NonForest,yearly,NG
2015,0.01986407288964915,Cem_Forest_NonForest,yearly,NG
2016,0.17824224407296899,Cem_Forest_NonForest,yearly,NG
2017,0.059747525619861935,Cem_Forest_NonForest,yearly,NG
2018,0.10520682445979039,Cem_Forest_NonForest,yearly,NG
2019,0.13530106784573187,Cem_Forest_NonForest,yearly,NG
2020,0.8603723920716119,Cem_Forest_NonForest,yearly,NG
