year,sum,variable,timescale,country
2001,0.675,BA_Forest_NonForest,seasonal_son,ARG
2002,6.033000000000001,BA_Forest_NonForest,seasonal_son,ARG
2003,8.335000000000003,BA_Forest_NonForest,seasonal_son,ARG
2004,7.55,BA_Forest_NonForest,seasonal_son,ARG
2005,3.853,BA_Forest_NonForest,seasonal_son,ARG
2006,3.894,BA_Forest_NonForest,seasonal_son,ARG
2007,6.037,BA_Forest_NonForest,seasonal_son,ARG
2008,1.7879999999999998,BA_Forest_NonForest,seasonal_son,ARG
2009,4.779999999999999,BA_Forest_NonForest,seasonal_son,ARG
2010,4.859,BA_Forest_NonForest,seasonal_son,ARG
2011,2.7690000000000006,BA_Forest_NonForest,seasonal_son,ARG
2012,2.8640000000000003,BA_Forest_NonForest,seasonal_son,ARG
2013,7.756,BA_Forest_NonForest,seasonal_son,ARG
2014,1.8360000000000005,BA_Forest_NonForest,seasonal_son,ARG
2015,2.592,BA_Forest_NonForest,seasonal_son,ARG
2016,2.439,BA_Forest_NonForest,seasonal_son,ARG
2017,2.537000000000001,BA_Forest_NonForest,seasonal_son,ARG
2018,2.2520000000000002,BA_Forest_NonForest,seasonal_son,ARG
2019,2.5389999999999997,BA_Forest_NonForest,seasonal_son,ARG
2020,7.232000000000001,BA_Forest_NonForest,seasonal_son,ARG
2021,1.7080000000000004,BA_Forest_NonForest,seasonal_son,ARG
2022,10.450000000000001,BA_Forest_NonForest,seasonal_son,ARG
2023,0.0,BA_Forest_NonForest,seasonal_son,ARG
