year,sum,variable,timescale,region
2002,0.0035219461739672713,Cem_Total,seasonal_son,MM
2003,0.008756757210449814,Cem_Total,seasonal_son,MM
2004,0.017520900894437502,Cem_Total,seasonal_son,MM
2005,0.0022752211714895517,Cem_Total,seasonal_son,MM
2006,0.013272637750633708,Cem_Total,seasonal_son,MM
2007,0.00943666894000519,Cem_Total,seasonal_son,MM
2008,0.006035530956358993,Cem_Total,seasonal_son,MM
2009,0.09685392502151885,Cem_Total,seasonal_son,MM
2010,0.010951902322285554,Cem_Total,seasonal_son,MM
2011,0.013998791641745993,Cem_Total,seasonal_son,MM
2012,0.0015407356391138002,Cem_Total,seasonal_son,MM
2013,0.005068832362782981,Cem_Total,seasonal_son,MM
2014,0.02604527476219582,Cem_Total,seasonal_son,MM
2015,0.06613897238739352,Cem_Total,seasonal_son,MM
2016,0.052989561534720134,Cem_Total,seasonal_son,MM
2017,0.039934584307133404,Cem_Total,seasonal_son,MM
2018,0.2612008476899119,Cem_Total,seasonal_son,MM
2019,0.26588579051808986,Cem_Total,seasonal_son,MM
2020,0.08847828189254153,Cem_Total,seasonal_son,MM
