year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,yearly_jj,QA
2002,0.0,BA_Forest_NonForest,yearly_jj,QA
2003,0.0,BA_Forest_NonForest,yearly_jj,QA
2004,0.0,BA_Forest_NonForest,yearly_jj,QA
2005,0.0,BA_Forest_NonForest,yearly_jj,QA
2006,0.0,BA_Forest_NonForest,yearly_jj,QA
2007,0.0,BA_Forest_NonForest,yearly_jj,QA
2008,0.0,BA_Forest_NonForest,yearly_jj,QA
2009,0.0,BA_Forest_NonForest,yearly_jj,QA
2010,0.0,BA_Forest_NonForest,yearly_jj,QA
2011,0.0,BA_Forest_NonForest,yearly_jj,QA
2012,0.0,BA_Forest_NonForest,yearly_jj,QA
2013,0.0,BA_Forest_NonForest,yearly_jj,QA
2014,0.0,BA_Forest_NonForest,yearly_jj,QA
2015,0.0,BA_Forest_NonForest,yearly_jj,QA
2016,0.0,BA_Forest_NonForest,yearly_jj,QA
2017,0.0,BA_Forest_NonForest,yearly_jj,QA
2018,0.0,BA_Forest_NonForest,yearly_jj,QA
2019,0.0,BA_Forest_NonForest,yearly_jj,QA
2020,0.0,BA_Forest_NonForest,yearly_jj,QA
2021,0.0,BA_Forest_NonForest,yearly_jj,QA
2022,0.0,BA_Forest_NonForest,yearly_jj,QA
2023,0.0,BA_Forest_NonForest,yearly_jj,QA
