year,sum,variable,timescale,country
2001,1.109,BA_Total,seasonal_jja,HRV
2002,0.07,BA_Total,seasonal_jja,HRV
2003,1.1260000000000001,BA_Total,seasonal_jja,HRV
2004,0.064,BA_Total,seasonal_jja,HRV
2005,0.001,BA_Total,seasonal_jja,HRV
2006,0.30300000000000005,BA_Total,seasonal_jja,HRV
2007,1.622,BA_Total,seasonal_jja,HRV
2008,0.126,BA_Total,seasonal_jja,HRV
2009,0.065,BA_Total,seasonal_jja,HRV
2010,0.052,BA_Total,seasonal_jja,HRV
2011,0.427,BA_Total,seasonal_jja,HRV
2012,0.895,BA_Total,seasonal_jja,HRV
2013,0.069,BA_Total,seasonal_jja,HRV
2014,0.0,BA_Total,seasonal_jja,HRV
2015,0.302,BA_Total,seasonal_jja,HRV
2016,0.099,BA_Total,seasonal_jja,HRV
2017,2.543,BA_Total,seasonal_jja,HRV
2018,0.023,BA_Total,seasonal_jja,HRV
2019,0.043,BA_Total,seasonal_jja,HRV
2020,0.02,BA_Total,seasonal_jja,HRV
2021,0.673,BA_Total,seasonal_jja,HRV
2022,0.27,BA_Total,seasonal_jja,HRV
2023,0.0,BA_Total,seasonal_jja,HRV
