year,sum,variable,timescale,country
2002,0.17587455780537037,Cem_Forest_NonForest,seasonal_mam,MOZ
2003,0.09840135209986532,Cem_Forest_NonForest,seasonal_mam,MOZ
2004,0.004422671387940201,Cem_Forest_NonForest,seasonal_mam,MOZ
2005,0.6140704846842556,Cem_Forest_NonForest,seasonal_mam,MOZ
2006,0.0323710405965298,Cem_Forest_NonForest,seasonal_mam,MOZ
2007,0.03597359451914444,Cem_Forest_NonForest,seasonal_mam,MOZ
2008,0.019158650540102067,Cem_Forest_NonForest,seasonal_mam,MOZ
2009,0.04854017294637736,Cem_Forest_NonForest,seasonal_mam,MOZ
2010,0.005298133174702591,Cem_Forest_NonForest,seasonal_mam,MOZ
2011,0.04776649150400303,Cem_Forest_NonForest,seasonal_mam,MOZ
2012,0.005643569761290451,Cem_Forest_NonForest,seasonal_mam,MOZ
2013,0.27020199584442156,Cem_Forest_NonForest,seasonal_mam,MOZ
2014,0.014473205932240706,Cem_Forest_NonForest,seasonal_mam,MOZ
2015,0.05846004613753188,Cem_Forest_NonForest,seasonal_mam,MOZ
2016,0.006776942226421814,Cem_Forest_NonForest,seasonal_mam,MOZ
2017,0.0011904091555058136,Cem_Forest_NonForest,seasonal_mam,MOZ
2018,0.005771336305370544,Cem_Forest_NonForest,seasonal_mam,MOZ
2019,0.0059599124289914695,Cem_Forest_NonForest,seasonal_mam,MOZ
2020,0.08422180199684152,Cem_Forest_NonForest,seasonal_mam,MOZ
