year,sum,variable,timescale,region
2001,0.269,BA_Forest_NonForest,yearly,BS
2002,0.295,BA_Forest_NonForest,yearly,BS
2003,0.035,BA_Forest_NonForest,yearly,BS
2004,0.222,BA_Forest_NonForest,yearly,BS
2005,0.321,BA_Forest_NonForest,yearly,BS
2006,0.298,BA_Forest_NonForest,yearly,BS
2007,0.194,BA_Forest_NonForest,yearly,BS
2008,0.561,BA_Forest_NonForest,yearly,BS
2009,0.438,BA_Forest_NonForest,yearly,BS
2010,0.158,BA_Forest_NonForest,yearly,BS
2011,0.587,BA_Forest_NonForest,yearly,BS
2012,0.166,BA_Forest_NonForest,yearly,BS
2013,0.771,BA_Forest_NonForest,yearly,BS
2014,0.23600000000000002,BA_Forest_NonForest,yearly,BS
2015,0.295,BA_Forest_NonForest,yearly,BS
2016,0.441,BA_Forest_NonForest,yearly,BS
2017,0.575,BA_Forest_NonForest,yearly,BS
2018,0.08600000000000001,BA_Forest_NonForest,yearly,BS
2019,0.174,BA_Forest_NonForest,yearly,BS
2020,0.45,BA_Forest_NonForest,yearly,BS
2021,0.32,BA_Forest_NonForest,yearly,BS
2022,0.051,BA_Forest_NonForest,yearly,BS
2023,0.184,BA_Forest_NonForest,yearly,BS
