year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2002,0.0,0.0010035575090699463,0.004047216468489182,0.0,0.0,0.019369073637332212,0.004400663719356262,0.001686836741541748,0.0012997752205462646,0.0,0.0,0.0,Cem_Total,monthly,SK
2003,0.0,0.0,0.002012937617879105,0.0,0.0,0.00012695717484405517,0.003970693607884034,0.0,0.0002378500269564514,0.0,0.0,0.0,Cem_Total,monthly,SK
2004,0.0,0.0,0.0010812389847932435,0.0,0.0,0.0002734633658599243,0.006241722800872941,0.002887798686677612,0.0016979393129468994,0.0,0.0,0.0,Cem_Total,monthly,SK
2005,0.0,0.0,0.00039227822148883056,0.00013484856823632813,0.0,0.0,0.0,0.00012965655733666992,0.0008180846626104126,0.0,0.0,0.0,Cem_Total,monthly,SK
2006,0.0,0.0,0.0004091146010300294,0.0,0.0,0.00024747533767254643,0.0006137868972201538,0.0,0.0,0.0015997944621643672,0.0,0.0,Cem_Total,monthly,SK
2007,0.0,0.0,0.00034529494525427243,0.0,0.0,0.000166478358300293,0.003843866174434265,0.0,0.00028481026872906497,0.0,0.0,0.0,Cem_Total,monthly,SK
2008,0.0,0.0006525025679627382,0.0,0.0,0.0,0.0,0.0,0.00016415174026141358,0.0011697972536340942,0.0002991835113015747,0.0,0.0,Cem_Total,monthly,SK
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0015760282488121338,0.0,0.00011290528951086426,0.0,0.0,0.0,Cem_Total,monthly,SK
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008627097359204712,0.0,0.0,0.0,Cem_Total,monthly,SK
2011,0.0,5.947008730792236e-05,0.0009656843919735717,0.0,0.0,0.005683331197259523,0.0026613564099434816,0.002329218335896118,0.0013501144759242554,0.0,7.068830531944276e-06,0.0,Cem_Total,monthly,SK
2012,0.0,0.0,0.0040903735936795044,0.0,0.0,0.0010775288270825805,0.001356297472423279,0.0006337352842520447,0.00106417325502005,0.003038514558089813,0.0,0.0,Cem_Total,monthly,SK
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.004290774145303895,0.00037964136258270264,0.0,0.0,0.0,0.0,Cem_Total,monthly,SK
2014,0.0,0.0007488895707023927,0.0012746052592141112,0.0,0.0,0.0006783133204188539,0.004579741018999086,0.0008338616008266602,0.006102167675802795,0.0005560011321619262,0.0,0.0,Cem_Total,monthly,SK
2015,0.0,0.0,0.00554820532576477,0.0,0.0,0.0,0.0015873476751859133,0.0023902685702841798,0.0015848284076624146,0.0,0.0,0.0,Cem_Total,monthly,SK
2016,0.0,0.0,0.0,0.0,0.0,0.0005230294031485596,0.0,0.0,0.0028012942793229976,0.0,0.0,0.0,Cem_Total,monthly,SK
2017,0.0,0.00016749739282200622,0.0,0.0,0.0,0.00022680635992373656,0.00033197512534582517,0.00036191194460607915,0.0,0.0,0.0,0.0,Cem_Total,monthly,SK
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008519093045629426,0.0,0.0,Cem_Total,monthly,SK
2019,0.0,0.0,0.0,0.0,0.0,0.00016260655375061037,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,SK
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007146262239782716,0.0,0.0,0.0,Cem_Total,monthly,SK
