year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2002,12.546382919338349,4.2980111617094945,0.24761718845716846,0.025597720249764273,0.00010318029799481201,0.0027901296731875458,0.061635913480640556,0.0,0.0,0.0,0.0018815711295448606,0.370524849586742,Cem_Total,monthly,KH
2003,6.973020964838314,6.305125019460972,0.2262398306183494,0.16684734939956056,0.006360163254906929,0.04279149030816478,0.00016097125741906739,0.0003121655665777588,0.0,0.0005428548459477539,0.017473738850890503,0.7431356508413614,Cem_Total,monthly,KH
2004,9.104409240085095,3.1864569744392752,1.299458305670939,0.1834181429806294,0.02982842307624757,0.009336953408449372,0.00022136747271325684,0.00021131495483047485,0.0,0.008844106114431382,0.23600705957018267,4.0620534478331685,Cem_Total,monthly,KH
2005,7.034606483740551,1.9261874955502682,1.501719149565218,0.3418665940434314,0.43716985643464984,0.008579198971750121,0.0009520477419055176,0.0027490431832296754,0.0,0.0,0.00022377250670729067,0.13016764059584707,Cem_Total,monthly,KH
2006,4.394927860448199,5.778282022011838,0.23830181540873505,0.040990330241354664,0.008431905319096747,0.012638068324141147,0.0004185307305701294,0.0,0.0,0.007533275811022781,0.03900813010944615,0.5957625664578744,Cem_Total,monthly,KH
2007,10.788286406762502,1.424309276860962,0.2952876171193367,0.14349542770664575,0.0073843557522378445,0.00833982357734065,0.0,0.0,0.0,0.00384769305164302,0.014620849512782058,0.3133039959364884,Cem_Total,monthly,KH
2008,6.215942935036789,2.9572006310648606,1.8336066162161186,0.13901192899229262,0.003528157243921226,0.017723521725974956,0.12569514205715973,0.0016023146570195849,0.0,0.0,0.041487155302699585,0.38530381445165074,Cem_Total,monthly,KH
2009,3.6906882226403344,7.965849794187834,0.1425941619367852,0.2983770744622028,0.005270981094976196,0.050652984645003535,0.008434899557094703,0.0006582223794412078,0.0010063840750259704,0.011407661636791109,0.11608050771113922,0.6563492081189632,Cem_Total,monthly,KH
2010,6.948764591952445,1.625118502860181,2.7903871077710294,0.3194356324144294,0.08723300642402515,0.033453690594219175,0.008285262829944335,0.0019309923036245117,0.0,0.06375424881592809,0.31516833233782304,0.44351676738168705,Cem_Total,monthly,KH
2011,10.094457813552989,3.7313300394982076,2.2345167154599803,0.3777617948331259,0.0438126347401438,0.08962942341458285,0.056672588881083195,0.0007695101505672303,0.0,0.0156598296542516,0.08814456534596743,0.5839335597728592,Cem_Total,monthly,KH
2012,6.441341372654733,3.1055619957964127,1.065811791132556,0.23798896287416593,0.02234061569562322,0.034838452218531345,0.013089598666643167,0.024833477744056694,0.00019357913221362306,0.04469694530198044,0.11152160361996685,1.2139626156685555,Cem_Total,monthly,KH
2013,5.788955047691436,5.586111439364595,1.3579801543503243,0.38278446120230447,0.06051313659896299,0.008893267458995255,0.004157872023856379,0.003482937155655579,9.638025464323426e-05,0.05610962088480847,0.1678993876673552,0.2778958475755691,Cem_Total,monthly,KH
2014,3.4501721898526787,5.661197509723085,1.1661416938814442,0.14720734559717366,0.02927731437777508,0.007660960776079743,0.022664968686191656,0.00021260744263024901,0.0,0.004584914578123703,0.07971201958267835,0.5194030398327896,Cem_Total,monthly,KH
2015,5.852299225703749,5.0094175311920575,1.1723636256734542,0.45142279031826266,0.1276502254199094,0.07297256095641452,0.025427210885156263,0.0030757068812288907,0.00033838422069155884,0.006826500650502312,0.05796258322651996,1.5981988124994313,Cem_Total,monthly,KH
2016,4.241142045803729,6.054593368189906,0.6924528198156551,1.1467887880031733,0.040201492539257,0.014745155078254305,0.006976482685237117,0.005428093209930525,2.0573550899116514e-05,0.0,0.06517005457780092,0.11027438473116488,Cem_Total,monthly,KH
2017,0.9943074704435982,7.628118753044501,1.2647417936246592,0.027930217942998388,0.0020111657862626952,0.000209961325286499,0.010470957723395166,0.002376856864395828,0.0018943353469135053,0.002020569656052246,0.024930751429656714,0.6404511510033192,Cem_Total,monthly,KH
2018,3.3930414749000612,4.398211209824341,0.811957962034631,0.11016592893992756,0.005190205935967804,0.008435058395770478,0.005519892046821259,0.0007571208761458816,0.0001533486888237915,0.005052393301542236,0.07273796366158143,2.3783558791118877,Cem_Total,monthly,KH
2019,5.963058607752778,1.6676430895659298,0.9587073323635031,0.32938665034187203,0.11726163758558912,0.030430513237569935,0.060352669034769074,0.0033467550189878997,0.0,0.0043286083406361845,0.05597642846560105,1.7138159164176225,Cem_Total,monthly,KH
2020,5.988261687163492,3.2856913735865874,0.8386525167721737,0.2708060266652958,0.035368436582582395,0.0032797409368661534,0.0038749469129764134,0.003707070043585375,0.0,0.0,0.022056757238452688,0.344901729130792,Cem_Total,monthly,KH
