year,sum,variable,timescale,country
2002,0.015707238201214124,Cem_Total,seasonal_son,TJK
2003,0.02928180219185784,Cem_Total,seasonal_son,TJK
2004,0.030074339462993552,Cem_Total,seasonal_son,TJK
2005,0.004646912941320388,Cem_Total,seasonal_son,TJK
2006,0.004203373693045546,Cem_Total,seasonal_son,TJK
2007,0.0,Cem_Total,seasonal_son,TJK
2008,0.0003918653936880493,Cem_Total,seasonal_son,TJK
2009,0.0036515246620759884,Cem_Total,seasonal_son,TJK
2010,0.003607452824729019,Cem_Total,seasonal_son,TJK
2011,0.0,Cem_Total,seasonal_son,TJK
2012,0.0,Cem_Total,seasonal_son,TJK
2013,0.008801210789541174,Cem_Total,seasonal_son,TJK
2014,0.00020193145035760497,Cem_Total,seasonal_son,TJK
2015,0.0,Cem_Total,seasonal_son,TJK
2016,0.0,Cem_Total,seasonal_son,TJK
2017,0.0,Cem_Total,seasonal_son,TJK
2018,0.0,Cem_Total,seasonal_son,TJK
2019,0.00023498539951232914,Cem_Total,seasonal_son,TJK
2020,2.5638806837852478e-05,Cem_Total,seasonal_son,TJK
