year,sum,variable,timescale,country
2001,0.002,BA_Total,yearly,YEM
2002,0.001,BA_Total,yearly,YEM
2003,0.0,BA_Total,yearly,YEM
2004,0.0,BA_Total,yearly,YEM
2005,0.0,BA_Total,yearly,YEM
2006,0.0,BA_Total,yearly,YEM
2007,0.001,BA_Total,yearly,YEM
2008,0.0,BA_Total,yearly,YEM
2009,0.0,BA_Total,yearly,YEM
2010,0.001,BA_Total,yearly,YEM
2011,0.0,BA_Total,yearly,YEM
2012,0.005,BA_Total,yearly,YEM
2013,0.005,BA_Total,yearly,YEM
2014,0.011,BA_Total,yearly,YEM
2015,0.009000000000000001,BA_Total,yearly,YEM
2016,0.006,BA_Total,yearly,YEM
2017,0.004,BA_Total,yearly,YEM
2018,0.0,BA_Total,yearly,YEM
2019,0.009000000000000001,BA_Total,yearly,YEM
2020,0.002,BA_Total,yearly,YEM
2021,0.006,BA_Total,yearly,YEM
2022,0.013,BA_Total,yearly,YEM
2023,0.003,BA_Total,yearly,YEM
