year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,yearly_jj,E
2002,1.084,BA_Forest_NonForest,yearly_jj,E
2003,0.534,BA_Forest_NonForest,yearly_jj,E
2004,1.077,BA_Forest_NonForest,yearly_jj,E
2005,1.237,BA_Forest_NonForest,yearly_jj,E
2006,0.8700000000000001,BA_Forest_NonForest,yearly_jj,E
2007,1.7990000000000002,BA_Forest_NonForest,yearly_jj,E
2008,0.461,BA_Forest_NonForest,yearly_jj,E
2009,0.47200000000000003,BA_Forest_NonForest,yearly_jj,E
2010,0.249,BA_Forest_NonForest,yearly_jj,E
2011,0.547,BA_Forest_NonForest,yearly_jj,E
2012,1.4820000000000002,BA_Forest_NonForest,yearly_jj,E
2013,0.321,BA_Forest_NonForest,yearly_jj,E
2014,0.458,BA_Forest_NonForest,yearly_jj,E
2015,0.12400000000000001,BA_Forest_NonForest,yearly_jj,E
2016,0.664,BA_Forest_NonForest,yearly_jj,E
2017,0.604,BA_Forest_NonForest,yearly_jj,E
2018,1.517,BA_Forest_NonForest,yearly_jj,E
2019,0.42000000000000004,BA_Forest_NonForest,yearly_jj,E
2020,0.137,BA_Forest_NonForest,yearly_jj,E
2021,0.33699999999999997,BA_Forest_NonForest,yearly_jj,E
2022,2.113,BA_Forest_NonForest,yearly_jj,E
2023,5.579000000000001,BA_Forest_NonForest,yearly_jj,E
