year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_mam,ESH
2002,0.0,BA_Total,seasonal_mam,ESH
2003,0.0,BA_Total,seasonal_mam,ESH
2004,0.0,BA_Total,seasonal_mam,ESH
2005,0.0,BA_Total,seasonal_mam,ESH
2006,0.0,BA_Total,seasonal_mam,ESH
2007,0.0,BA_Total,seasonal_mam,ESH
2008,0.0,BA_Total,seasonal_mam,ESH
2009,0.0,BA_Total,seasonal_mam,ESH
2010,0.0,BA_Total,seasonal_mam,ESH
2011,0.0,BA_Total,seasonal_mam,ESH
2012,0.0,BA_Total,seasonal_mam,ESH
2013,0.0,BA_Total,seasonal_mam,ESH
2014,0.0,BA_Total,seasonal_mam,ESH
2015,0.0,BA_Total,seasonal_mam,ESH
2016,0.0,BA_Total,seasonal_mam,ESH
2017,0.0,BA_Total,seasonal_mam,ESH
2018,0.0,BA_Total,seasonal_mam,ESH
2019,0.0,BA_Total,seasonal_mam,ESH
2020,0.0,BA_Total,seasonal_mam,ESH
2021,0.0,BA_Total,seasonal_mam,ESH
2022,0.0,BA_Total,seasonal_mam,ESH
2023,0.0,BA_Total,seasonal_mam,ESH
