year,sum,variable,timescale,region
2001,5.097,BA_Total,seasonal_son,VE
2002,7.978000000000001,BA_Total,seasonal_son,VE
2003,2.931,BA_Total,seasonal_son,VE
2004,5.159,BA_Total,seasonal_son,VE
2005,5.43,BA_Total,seasonal_son,VE
2006,6.826999999999999,BA_Total,seasonal_son,VE
2007,7.340999999999998,BA_Total,seasonal_son,VE
2008,3.1740000000000004,BA_Total,seasonal_son,VE
2009,15.607,BA_Total,seasonal_son,VE
2010,3.3910000000000005,BA_Total,seasonal_son,VE
2011,3.7350000000000003,BA_Total,seasonal_son,VE
2012,8.996999999999998,BA_Total,seasonal_son,VE
2013,7.779,BA_Total,seasonal_son,VE
2014,4.119000000000001,BA_Total,seasonal_son,VE
2015,7.803,BA_Total,seasonal_son,VE
2016,2.984,BA_Total,seasonal_son,VE
2017,10.806,BA_Total,seasonal_son,VE
2018,9.415000000000001,BA_Total,seasonal_son,VE
2019,8.796999999999999,BA_Total,seasonal_son,VE
2020,1.0,BA_Total,seasonal_son,VE
2021,12.434999999999999,BA_Total,seasonal_son,VE
2022,4.28,BA_Total,seasonal_son,VE
2023,0.0,BA_Total,seasonal_son,VE
