fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2001-01-01,2023-01-01,-0.864947,-4.214748,2.484854,-1.04,0.612801,162.177034,119.148064,205.206005,0.0,54.701193,-0.078567,0.958961,BA_Total,yearly_jj,CHN
