year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_djf,TTO
2002,0.0,BA_Total,seasonal_djf,TTO
2003,0.013000000000000001,BA_Total,seasonal_djf,TTO
2004,0.0,BA_Total,seasonal_djf,TTO
2005,0.021,BA_Total,seasonal_djf,TTO
2006,0.0,BA_Total,seasonal_djf,TTO
2007,0.023,BA_Total,seasonal_djf,TTO
2008,0.0,BA_Total,seasonal_djf,TTO
2009,0.0,BA_Total,seasonal_djf,TTO
2010,0.172,BA_Total,seasonal_djf,TTO
2011,0.0,BA_Total,seasonal_djf,TTO
2012,0.002,BA_Total,seasonal_djf,TTO
2013,0.053,BA_Total,seasonal_djf,TTO
2014,0.004,BA_Total,seasonal_djf,TTO
2015,0.036,BA_Total,seasonal_djf,TTO
2016,0.035,BA_Total,seasonal_djf,TTO
2017,0.0,BA_Total,seasonal_djf,TTO
2018,0.0,BA_Total,seasonal_djf,TTO
2019,0.026,BA_Total,seasonal_djf,TTO
2020,0.022,BA_Total,seasonal_djf,TTO
2021,0.01,BA_Total,seasonal_djf,TTO
2022,0.0,BA_Total,seasonal_djf,TTO
2023,0.008,BA_Total,seasonal_djf,TTO
