year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2003,0.001611304012802002,Cem_Forest_NonForest,seasonal_mam,NZL
2004,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2005,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2006,0.00010946710985214234,Cem_Forest_NonForest,seasonal_mam,NZL
2007,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2008,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2009,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2010,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2011,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2012,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2013,0.001062221736937012,Cem_Forest_NonForest,seasonal_mam,NZL
2014,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2015,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2016,0.0026590175779482115,Cem_Forest_NonForest,seasonal_mam,NZL
2017,0.0002817024415908813,Cem_Forest_NonForest,seasonal_mam,NZL
2018,0.0,Cem_Forest_NonForest,seasonal_mam,NZL
2019,0.0008540886322316284,Cem_Forest_NonForest,seasonal_mam,NZL
2020,0.005973531955315094,Cem_Forest_NonForest,seasonal_mam,NZL
