fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2001-07-01,2023-07-01,-0.001074,-0.001988,-0.000159,-0.00075,0.021395,0.026153,0.014404,0.037902,1.3e-05,0.096202,0.926218,0.969191,BA_Forest_NonForest,seasonal_jja,BGR
