year,sum,variable,timescale,country
2001,0.022,BA_Total,seasonal_mam,AFG
2002,0.05,BA_Total,seasonal_mam,AFG
2003,0.128,BA_Total,seasonal_mam,AFG
2004,0.331,BA_Total,seasonal_mam,AFG
2005,0.008,BA_Total,seasonal_mam,AFG
2006,0.14,BA_Total,seasonal_mam,AFG
2007,0.051000000000000004,BA_Total,seasonal_mam,AFG
2008,0.18000000000000002,BA_Total,seasonal_mam,AFG
2009,0.034,BA_Total,seasonal_mam,AFG
2010,0.022000000000000002,BA_Total,seasonal_mam,AFG
2011,0.179,BA_Total,seasonal_mam,AFG
2012,0.0,BA_Total,seasonal_mam,AFG
2013,0.004,BA_Total,seasonal_mam,AFG
2014,0.038000000000000006,BA_Total,seasonal_mam,AFG
2015,0.10500000000000001,BA_Total,seasonal_mam,AFG
2016,0.10600000000000001,BA_Total,seasonal_mam,AFG
2017,0.017,BA_Total,seasonal_mam,AFG
2018,0.013000000000000001,BA_Total,seasonal_mam,AFG
2019,0.0,BA_Total,seasonal_mam,AFG
2020,0.022,BA_Total,seasonal_mam,AFG
2021,0.168,BA_Total,seasonal_mam,AFG
2022,0.125,BA_Total,seasonal_mam,AFG
2023,0.047,BA_Total,seasonal_mam,AFG
