fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2001-07-01,2023-07-01,-0.064902,-0.157498,0.027694,-0.073667,0.169512,2.695928,1.506514,3.885341,9e-06,2.654093,0.802038,0.975839,BA_Total,yearly,GRC
