year,sum,variable,timescale,country
2001,0.115,BA_Total,yearly,LVA
2002,0.40800000000000003,BA_Total,yearly,LVA
2003,0.842,BA_Total,yearly,LVA
2004,0.122,BA_Total,yearly,LVA
2005,0.013000000000000001,BA_Total,yearly,LVA
2006,0.063,BA_Total,yearly,LVA
2007,0.07,BA_Total,yearly,LVA
2008,0.001,BA_Total,yearly,LVA
2009,0.007,BA_Total,yearly,LVA
2010,0.038,BA_Total,yearly,LVA
2011,0.034,BA_Total,yearly,LVA
2012,0.002,BA_Total,yearly,LVA
2013,0.109,BA_Total,yearly,LVA
2014,0.047,BA_Total,yearly,LVA
2015,0.069,BA_Total,yearly,LVA
2016,0.02,BA_Total,yearly,LVA
2017,0.0,BA_Total,yearly,LVA
2018,0.08199999999999999,BA_Total,yearly,LVA
2019,0.006,BA_Total,yearly,LVA
2020,0.008,BA_Total,yearly,LVA
2021,0.006,BA_Total,yearly,LVA
2022,0.019,BA_Total,yearly,LVA
2023,0.0,BA_Total,yearly,LVA
