year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_mam,MKD
2002,0.0,BA_Total,seasonal_mam,MKD
2003,0.0,BA_Total,seasonal_mam,MKD
2004,0.0,BA_Total,seasonal_mam,MKD
2005,0.0,BA_Total,seasonal_mam,MKD
2006,0.0,BA_Total,seasonal_mam,MKD
2007,0.018000000000000002,BA_Total,seasonal_mam,MKD
2008,0.0,BA_Total,seasonal_mam,MKD
2009,0.002,BA_Total,seasonal_mam,MKD
2010,0.005,BA_Total,seasonal_mam,MKD
2011,0.005,BA_Total,seasonal_mam,MKD
2012,0.044,BA_Total,seasonal_mam,MKD
2013,0.013999999999999999,BA_Total,seasonal_mam,MKD
2014,0.011,BA_Total,seasonal_mam,MKD
2015,0.019,BA_Total,seasonal_mam,MKD
2016,0.003,BA_Total,seasonal_mam,MKD
2017,0.016,BA_Total,seasonal_mam,MKD
2018,0.0,BA_Total,seasonal_mam,MKD
2019,0.133,BA_Total,seasonal_mam,MKD
2020,0.008,BA_Total,seasonal_mam,MKD
2021,0.004,BA_Total,seasonal_mam,MKD
2022,0.042,BA_Total,seasonal_mam,MKD
2023,0.0,BA_Total,seasonal_mam,MKD
