year,sum,variable,timescale,country
2001,3.4730000000000003,BA_Total,yearly_jj,ROU
2002,16.588,BA_Total,yearly_jj,ROU
2003,2.36,BA_Total,yearly_jj,ROU
2004,2.085,BA_Total,yearly_jj,ROU
2005,5.779000000000001,BA_Total,yearly_jj,ROU
2006,11.137,BA_Total,yearly_jj,ROU
2007,8.433000000000002,BA_Total,yearly_jj,ROU
2008,4.556,BA_Total,yearly_jj,ROU
2009,23.42,BA_Total,yearly_jj,ROU
2010,5.344,BA_Total,yearly_jj,ROU
2011,14.526000000000002,BA_Total,yearly_jj,ROU
2012,16.54,BA_Total,yearly_jj,ROU
2013,9.269,BA_Total,yearly_jj,ROU
2014,5.632000000000001,BA_Total,yearly_jj,ROU
2015,7.468,BA_Total,yearly_jj,ROU
2016,4.640000000000001,BA_Total,yearly_jj,ROU
2017,7.985000000000001,BA_Total,yearly_jj,ROU
2018,4.891,BA_Total,yearly_jj,ROU
2019,4.1770000000000005,BA_Total,yearly_jj,ROU
2020,8.878,BA_Total,yearly_jj,ROU
2021,2.4530000000000003,BA_Total,yearly_jj,ROU
2022,8.474,BA_Total,yearly_jj,ROU
2023,0.8690000000000001,BA_Total,yearly_jj,ROU
