year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2003,0.0,0.015,0.027,0.0,0.0,0.0,0.002,0.016,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2004,0.0,0.0,0.035,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2005,0.004,0.036,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2006,0.011,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2007,0.078,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2008,0.0,0.0,0.0,0.026,0.0,0.006,0.052,0.0,0.0,0.0,0.0,0.011,BA_Total,monthly,PRI
2009,0.0,0.0,0.0,0.0,0.0,0.002,0.017,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2010,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,BA_Total,monthly,PRI
2011,0.026000000000000002,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,BA_Total,monthly,PRI
2012,0.068,0.041,0.001,0.0,0.0,0.001,0.004,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2013,0.008,0.099,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2014,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2015,0.0,0.0,0.0,0.0,0.023,0.0,0.01,0.001,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2016,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2018,0.0,0.004,0.0,0.0,0.0,0.006,0.0,0.008,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2019,0.0,0.025,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2021,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,PRI
2023,0.0,0.006,0.008,0.0,0.0,0.0,,,,,,,BA_Total,monthly,PRI
