year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2002,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2003,0.0,0.0,0.0,0.14500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.075,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2006,0.0,0.0,0.0,0.0,0.035,0.0,0.001,0.028,0.01,0.0,0.0,0.0,BA_Total,monthly,NOR
2007,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2008,0.0,0.0,0.0,0.137,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2018,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.001,0.011000000000000001,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2019,0.0,0.0,0.0,0.04,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,NOR
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Total,monthly,NOR
